ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
814.01,S62.024A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","右側腕部舟狀骨中間三分之一非移位閉鎖性骨折之初期照護Nondisplaced fracture of middle third of navicular [scaphoid] bone of right wrist, initial encounter for closed fracture",10000
814.01,S62.025A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","左側腕部舟狀骨中間三分之一非移位閉鎖性骨折之初期照護Nondisplaced fracture of middle third of navicular [scaphoid] bone of left wrist, initial encounter for closed fracture",10000
814.01,S62.026A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","未明示側性腕部舟狀骨中間三分之一非移位閉鎖性骨折之初期照護Nondisplaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, initial encounter for closed fracture",10000
814.01,S62.031A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","右側腕部舟狀骨近端三分之一移位閉鎖性骨折之初期照護Displaced fracture of proximal third of navicular [scaphoid] bone of right wrist, initial encounter for closed fracture",10000
814.01,S62.032A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","左側腕部舟狀骨近端三分之一移位閉鎖性骨折之初期照護Displaced fracture of proximal third of navicular [scaphoid] bone of left wrist, initial encounter for closed fracture",10000
814.01,S62.033A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","未明示側性腕部舟狀骨近端三分之一移位閉鎖性骨折之初期照護Displaced fracture of proximal third of navicular [scaphoid] bone of unspecified wrist, initial encounter for closed fracture",10000
814.01,S62.034A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","右側腕部舟狀骨近端三分之一非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal third of navicular [scaphoid] bone of right wrist, initial encounter for closed fracture",10000
814.01,S62.035A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","左側腕部舟狀骨近端三分之一非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal third of navicular [scaphoid] bone of left wrist, initial encounter for closed fracture",10000
814.01,S62.036A,"腕部舟狀骨閉鎖性骨折Fracture of navicular (scaphoid) of wrist, closed","未明示側性腕部舟狀骨近端三分之一非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal third of navicular [scaphoid] bone of unspecified wrist, initial encounter for closed fracture",10000
814.02,S62.121A,"腕部月狀骨閉鎖性骨折Fracture of lunate (semilunar) bone of wrist, closed","右側腕部月狀骨移位閉鎖性骨折之初期照護Displaced fracture of lunate [semilunar], right wrist, initial encounter for closed fracture",10000
814.02,S62.122A,"腕部月狀骨閉鎖性骨折Fracture of lunate (semilunar) bone of wrist, closed","左側腕部月狀骨移位閉鎖性骨折之初期照護Displaced fracture of lunate [semilunar], left wrist, initial encounter for closed fracture",10000
814.02,S62.123A,"腕部月狀骨閉鎖性骨折Fracture of lunate (semilunar) bone of wrist, closed","未明示側性腕部月狀骨移位閉鎖性骨折之初期照護Displaced fracture of lunate [semilunar], unspecified wrist, initial encounter for closed fracture",10000
814.02,S62.124A,"腕部月狀骨閉鎖性骨折Fracture of lunate (semilunar) bone of wrist, closed","右側腕部月狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of lunate [semilunar], right wrist, initial encounter for closed fracture",10000
814.02,S62.125A,"腕部月狀骨閉鎖性骨折Fracture of lunate (semilunar) bone of wrist, closed","左側腕部月狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of lunate [semilunar], left wrist, initial encounter for closed fracture",10000
814.02,S62.126A,"腕部月狀骨閉鎖性骨折Fracture of lunate (semilunar) bone of wrist, closed","未明示側性腕部月狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of lunate [semilunar], unspecified wrist, initial encounter for closed fracture",10000
814.03,S62.111A,"腕部三角骨閉鎖性骨折Fracture of triquetral (cuneiform) bone of wrist, closed","右側腕部三角骨移位閉鎖性骨折之初期照護Displaced fracture of triquetrum [cuneiform] bone, right wrist, initial encounter for closed fracture",10000
814.03,S62.112A,"腕部三角骨閉鎖性骨折Fracture of triquetral (cuneiform) bone of wrist, closed","左側腕部三角骨移位閉鎖性骨折之初期照護Displaced fracture of triquetrum [cuneiform] bone, left wrist, initial encounter for closed fracture",10000
814.03,S62.113A,"腕部三角骨閉鎖性骨折Fracture of triquetral (cuneiform) bone of wrist, closed","未明示側性腕部三角骨移位閉鎖性骨折之初期照護Displaced fracture of triquetrum [cuneiform] bone, unspecified wrist, initial encounter for closed fracture",10000
814.03,S62.114A,"腕部三角骨閉鎖性骨折Fracture of triquetral (cuneiform) bone of wrist, closed","右側腕部三角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of triquetrum [cuneiform] bone, right wrist, initial encounter for closed fracture",10000
814.03,S62.115A,"腕部三角骨閉鎖性骨折Fracture of triquetral (cuneiform) bone of wrist, closed","左側腕部三角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist, initial encounter for closed fracture",10000
814.03,S62.116A,"腕部三角骨閉鎖性骨折Fracture of triquetral (cuneiform) bone of wrist, closed","未明示側性腕部三角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, initial encounter for closed fracture",10000
814.04,S62.161A,"腕部豌豆骨閉鎖性骨折Fracture of pisiform, closed","右側腕部豆狀骨移位閉鎖性骨折之初期照護Displaced fracture of pisiform, right wrist, initial encounter for closed fracture",10000
814.04,S62.162A,"腕部豌豆骨閉鎖性骨折Fracture of pisiform, closed","左側腕部豆狀骨移位閉鎖性骨折之初期照護Displaced fracture of pisiform, left wrist, initial encounter for closed fracture",10000
814.04,S62.163A,"腕部豌豆骨閉鎖性骨折Fracture of pisiform, closed","未明示側性腕部豆狀骨移位閉鎖性骨折之初期照護Displaced fracture of pisiform, unspecified wrist, initial encounter for closed fracture",10000
814.04,S62.164A,"腕部豌豆骨閉鎖性骨折Fracture of pisiform, closed","右側腕部豆狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of pisiform, right wrist, initial encounter for closed fracture",10000
814.04,S62.165A,"腕部豌豆骨閉鎖性骨折Fracture of pisiform, closed","左側手腕豆狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of pisiform, left wrist, initial encounter for closed fracture",10000
814.04,S62.166A,"腕部豌豆骨閉鎖性骨折Fracture of pisiform, closed","未明示側性腕部豆狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of pisiform, unspecified wrist, initial encounter for closed fracture",10000
814.05,S62.171A,"腕部斜方骨閉鎖性骨折Fracture of trapezium bone (larger multangular), closed","右側腕部大多角骨移位閉鎖性骨折之初期照護Displaced fracture of trapezium [larger multangular], right wrist, initial encounter for closed fracture",10000
814.05,S62.172A,"腕部斜方骨閉鎖性骨折Fracture of trapezium bone (larger multangular), closed","左側腕部大多角骨移位閉鎖性骨折之初期照護Displaced fracture of trapezium [larger multangular], left wrist, initial encounter for closed fracture",10000
814.05,S62.173A,"腕部斜方骨閉鎖性骨折Fracture of trapezium bone (larger multangular), closed","未明示側性腕部大多角骨移位閉鎖性骨折之初期照護Displaced fracture of trapezium [larger multangular], unspecified wrist, initial encounter for closed fracture",10000
814.05,S62.174A,"腕部斜方骨閉鎖性骨折Fracture of trapezium bone (larger multangular), closed","右側腕部大多角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of trapezium [larger multangular], right wrist, initial encounter for closed fracture",10000
814.05,S62.175A,"腕部斜方骨閉鎖性骨折Fracture of trapezium bone (larger multangular), closed","左側腕部大多角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of trapezium [larger multangular], left wrist, initial encounter for closed fracture",10000
814.05,S62.176A,"腕部斜方骨閉鎖性骨折Fracture of trapezium bone (larger multangular), closed","未明示側性腕部大多角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of trapezium [larger multangular], unspecified wrist, initial encounter for closed fracture",10000
814.06,S62.181A,"腕部稜形骨閉鎖性骨折Fracture of trapezoid bone (smaller multangular), closed","右側腕部小多角骨移位閉鎖性骨折之初期照護Displaced fracture of trapezoid [smaller multangular], right wrist, initial encounter for closed fracture",10000
814.06,S62.182A,"腕部稜形骨閉鎖性骨折Fracture of trapezoid bone (smaller multangular), closed","左側腕部小多角骨移位閉鎖性骨折之初期照護Displaced fracture of trapezoid [smaller multangular], left wrist, initial encounter for closed fracture",10000
814.06,S62.183A,"腕部稜形骨閉鎖性骨折Fracture of trapezoid bone (smaller multangular), closed","未明示側性腕部小多角骨移位閉鎖性骨折之初期照護Displaced fracture of trapezoid [smaller multangular], unspecified wrist, initial encounter for closed fracture",10000
814.06,S62.184A,"腕部稜形骨閉鎖性骨折Fracture of trapezoid bone (smaller multangular), closed","右側腕部小多角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of trapezoid [smaller multangular], right wrist, initial encounter for closed fracture",10000
814.06,S62.185A,"腕部稜形骨閉鎖性骨折Fracture of trapezoid bone (smaller multangular), closed","左側腕部小多角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of trapezoid [smaller multangular], left wrist, initial encounter for closed fracture",10000
814.06,S62.186A,"腕部稜形骨閉鎖性骨折Fracture of trapezoid bone (smaller multangular), closed","未明示側性腕部小多角骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of trapezoid [smaller multangular], unspecified wrist, initial encounter for closed fracture",10000
814.07,S62.131A,"腕部頭狀骨閉鎖性骨折Fracture of capitate bone (os magnum), closed","右側腕部頭狀骨移位閉鎖性骨折之初期照護Displaced fracture of capitate [os magnum] bone, right wrist, initial encounter for closed fracture",10000
814.07,S62.132A,"腕部頭狀骨閉鎖性骨折Fracture of capitate bone (os magnum), closed","左側腕部頭狀骨移位閉鎖性骨折之初期照護Displaced fracture of capitate [os magnum] bone, left wrist, initial encounter for closed fracture",10000
814.07,S62.133A,"腕部頭狀骨閉鎖性骨折Fracture of capitate bone (os magnum), closed","未明示側性腕部頭狀骨移位閉鎖性骨折之初期照護Displaced fracture of capitate [os magnum] bone, unspecified wrist, initial encounter for closed fracture",10000
814.07,S62.134A,"腕部頭狀骨閉鎖性骨折Fracture of capitate bone (os magnum), closed","右側腕部頭狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of capitate [os magnum] bone, right wrist, initial encounter for closed fracture",10000
814.07,S62.135A,"腕部頭狀骨閉鎖性骨折Fracture of capitate bone (os magnum), closed","左側腕部頭狀骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of capitate [os magnum] bone, left wrist, initial encounter for closed fracture",10000
814.07,S62.136A,"腕部頭狀骨閉鎖性骨折Fracture of capitate bone (os magnum), closed","未明示側性腕部頭狀骨非移位性骨折之閉鎖性骨折之初期照護Nondisplaced fracture of capitate [os magnum] bone, unspecified wrist, initial encounter for closed fracture",10000
814.08,S62.141A,"腕部鉤骨閉鎖性骨折Fracture of hamate (unciform) bone, closed","右側腕部鉤狀骨之體部移位閉鎖性骨折之初期照護Displaced fracture of body of hamate [unciform] bone, right wrist, initial encounter for closed fracture",10000
814.08,S62.142A,"腕部鉤骨閉鎖性骨折Fracture of hamate (unciform) bone, closed","左側腕部鉤狀骨之體部移位閉鎖性骨折之初期照護Displaced fracture of body of hamate [unciform] bone, left wrist, initial encounter for closed fracture",10000
814.08,S62.143A,"腕部鉤骨閉鎖性骨折Fracture of hamate (unciform) bone, closed","未明示側性腕部鉤狀骨之體部移位閉鎖性骨折之初期照護Displaced fracture of body of hamate [unciform] bone, unspecified wrist, initial encounter for closed fracture",10000
814.08,S62.144A,"腕部鉤骨閉鎖性骨折Fracture of hamate (unciform) bone, closed","右側腕部鉤狀骨之體部非移位閉鎖性骨折之初期照護Nondisplaced fracture of body of hamate [unciform] bone, right wrist, initial encounter for closed fracture",10000
814.08,S62.145A,"腕部鉤骨閉鎖性骨折Fracture of hamate (unciform) bone, closed","左側腕部鉤狀骨之體部非移位閉鎖性骨折之初期照護Nondisplaced fracture of body of hamate [unciform] bone, left wrist, initial encounter for closed fracture",10000
814.08,S62.146A,"腕部鉤骨閉鎖性骨折Fracture of hamate (unciform) bone, closed","未明示側性腕部鉤狀骨之體部非移位閉鎖性骨折之初期照護Nondisplaced fracture of body of hamate [unciform] bone, unspecified wrist, initial encounter for closed fracture",10000
814.09,S62.151A,"腕部其他閉鎖性骨折Other fracture of carpal bone(s), closed","右側腕部鉤狀骨之鉤突移位閉鎖性骨折之初期照護Displaced fracture of hook process of hamate [unciform] bone, right wrist, initial encounter for closed fracture",10000
814.09,S62.152A,"腕部其他閉鎖性骨折Other fracture of carpal bone(s), closed","左側腕部鉤狀骨之鉤突移位閉鎖性骨折之初期照護Displaced fracture of hook process of hamate [unciform] bone, left wrist, initial encounter for closed fracture",10000
814.09,S62.153A,"腕部其他閉鎖性骨折Other fracture of carpal bone(s), closed","未明示側性腕部鉤狀骨之鉤突移位閉鎖性骨折之初期照護Displaced fracture of hook process of hamate [unciform] bone, unspecified wrist, initial encounter for closed fracture",10000
814.09,S62.154A,"腕部其他閉鎖性骨折Other fracture of carpal bone(s), closed","右側腕部鉤狀骨之鉤突非移位閉鎖性骨折之初期照護Nondisplaced fracture of hook process of hamate [unciform] bone, right wrist, initial encounter for closed fracture",10000
814.09,S62.155A,"腕部其他閉鎖性骨折Other fracture of carpal bone(s), closed","左側腕部鉤狀骨之鉤突非移位閉鎖性骨折之初期照護Nondisplaced fracture of hook process of hamate [unciform] bone, left wrist, initial encounter for closed fracture",10000
814.09,S62.156A,"腕部其他閉鎖性骨折Other fracture of carpal bone(s), closed","未明示側性腕部鉤狀骨之鉤突非移位閉鎖性骨折之初期照護Nondisplaced fracture of hook process of hamate [unciform] bone, unspecified wrist, initial encounter for closed fracture",10000
814.1,S62.101B,"腕骨開放性骨折unspecified fracture of carpal bone, open","右側腕部未明示腕骨之開放性骨折之初期照護Fracture of unspecified carpal bone, right wrist, initial encounter for open fracture",10000
814.1,S62.102B,"腕骨開放性骨折unspecified fracture of carpal bone, open","左側腕部未明示腕骨開放性骨折之初期照護Fracture of unspecified carpal bone, left wrist, initial encounter for open fracture",10000
814.1,S62.109B,"腕骨開放性骨折unspecified fracture of carpal bone, open","未明示側性腕部未明示腕骨開放性骨折之初期照護Fracture of unspecified carpal bone, unspecified wrist, initial encounter for open fracture",10000
814.11,S62.001B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","右側腕部舟狀骨開放性骨折之初期照護Unspecified fracture of navicular [scaphoid] bone of right wrist, initial encounter for open fracture",10000
814.11,S62.002B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","左側腕部舟狀骨開放性骨折之初期照護Unspecified fracture of navicular [scaphoid] bone of left wrist, initial encounter for open fracture",10000
814.11,S62.009B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","未明示側性腕部舟狀骨開放性骨折之初期照護Unspecified fracture of navicular [scaphoid] bone of unspecified wrist, initial encounter for open fracture",10000
814.11,S62.011B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","右側腕部舟狀骨遠端移位開放性骨折之初期照護Displaced fracture of distal pole of navicular [scaphoid] bone of right wrist, initial encounter for open fracture",10000
814.11,S62.012B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","左側腕部舟狀骨遠端移位開放性骨折之初期照護Displaced fracture of distal pole of navicular [scaphoid] bone of left wrist, initial encounter for open fracture",10000
814.11,S62.013B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","未明示側性腕部舟狀骨遠端移位開放性骨折之初期照護Displaced fracture of distal pole of navicular [scaphoid] bone of unspecified wrist, initial encounter for open fracture",10000
814.11,S62.014B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","右側腕部舟狀骨遠端非移位開放性骨折之初期照護Nondisplaced fracture of distal pole of navicular [scaphoid] bone of right wrist, initial encounter for open fracture",10000
814.11,S62.015B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","左側腕部舟狀骨遠端非移位開放性骨折之初期照護Nondisplaced fracture of distal pole of navicular [scaphoid] bone of left wrist, initial encounter for open fracture",10000
814.11,S62.016B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","未明示側性腕部舟狀骨遠端非移位開放性骨折之初期照護Nondisplaced fracture of distal pole of navicular [scaphoid] bone of unspecified wrist, initial encounter for open fracture",10000
814.11,S62.021B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","右側腕部舟狀骨中間三分之一移位開放性骨折之初期照護Displaced fracture of middle third of navicular [scaphoid] bone of right wrist, initial encounter for open fracture",10000
814.11,S62.022B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","左側腕部舟狀骨中間三分之一移位開放性骨折之初期照護Displaced fracture of middle third of navicular [scaphoid] bone of left wrist, initial encounter for open fracture",10000
814.11,S62.023B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","未明示側性腕部舟狀骨中間三分之一移位開放性骨折之初期照護Displaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, initial encounter for open fracture",10000
814.11,S62.024B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","右側腕部舟狀骨中間三分之一非移位開放性骨折之初期照護Nondisplaced fracture of middle third of navicular [scaphoid] bone of right wrist, initial encounter for open fracture",10000
814.11,S62.025B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","左側腕部舟狀骨中間三分之一非移位開放性骨折之初期照護Nondisplaced fracture of middle third of navicular [scaphoid] bone of left wrist, initial encounter for open fracture",10000
814.11,S62.026B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","未明示側性腕部舟狀骨中間三分之一非移位開放性骨折之初期照護Nondisplaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, initial encounter for open fracture",10000
814.11,S62.031B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","右側腕部舟狀骨近端三分之一移位開放性骨折之初期照護Displaced fracture of proximal third of navicular [scaphoid] bone of right wrist, initial encounter for open fracture",10000
814.11,S62.032B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","左側腕部舟狀骨近端三分之一移位開放性骨折之初期照護Displaced fracture of proximal third of navicular [scaphoid] bone of left wrist, initial encounter for open fracture",10000
814.11,S62.033B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","未明示側性腕部舟狀骨近端三分之一移位開放性骨折之初期照護Displaced fracture of proximal third of navicular [scaphoid] bone of unspecified wrist, initial encounter for open fracture",10000
814.11,S62.034B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","右側腕部舟狀骨近端三分之一非移位開放性骨折之初期照護Nondisplaced fracture of proximal third of navicular [scaphoid] bone of right wrist, initial encounter for open fracture",10000
814.11,S62.035B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","左側腕部舟狀骨近端三分之一非移位開放性骨折之初期照護Nondisplaced fracture of proximal third of navicular [scaphoid] bone of left wrist, initial encounter for open fracture",10000
814.11,S62.036B,"腕部舟狀骨開放性骨折Fracture of navicular (scaphoid) of wrist, open","未明示側性腕部舟狀骨近端三分之一非移位開放性骨折之初期照護Nondisplaced fracture of proximal third of navicular [scaphoid] bone of unspecified wrist, initial encounter for open fracture",10000
814.12,S62.121B,"腕部月狀骨開放性骨折Fracture of lunate (semilunar) bone of wrist, open","右側腕部月狀骨移位開放性骨折之初期照護Displaced fracture of lunate [semilunar], right wrist, initial encounter for open fracture",10000
814.12,S62.122B,"腕部月狀骨開放性骨折Fracture of lunate (semilunar) bone of wrist, open","左側腕部月狀骨移位開放性骨折之初期照護Displaced fracture of lunate [semilunar], left wrist, initial encounter for open fracture",10000
814.12,S62.123B,"腕部月狀骨開放性骨折Fracture of lunate (semilunar) bone of wrist, open","未明示側性腕部月狀骨移位開放性骨折之初期照護Displaced fracture of lunate [semilunar], unspecified wrist, initial encounter for open fracture",10000
814.12,S62.124B,"腕部月狀骨開放性骨折Fracture of lunate (semilunar) bone of wrist, open","右側腕部月狀骨非移位開放性骨折之初期照護Nondisplaced fracture of lunate [semilunar], right wrist, initial encounter for open fracture",10000
814.12,S62.125B,"腕部月狀骨開放性骨折Fracture of lunate (semilunar) bone of wrist, open","左側腕部月狀骨非移位開放性骨折之初期照護Nondisplaced fracture of lunate [semilunar], left wrist, initial encounter for open fracture",10000
814.12,S62.126B,"腕部月狀骨開放性骨折Fracture of lunate (semilunar) bone of wrist, open","未明示側性腕部月狀骨非移位開放性骨折之初期照護Nondisplaced fracture of lunate [semilunar], unspecified wrist, initial encounter for open fracture",10000
814.13,S62.111B,"腕部三角骨開放性骨折Fracture of triquetral (cuneiform) bone of wrist, open","右側腕部三角骨移位開放性骨折之初期照護Displaced fracture of triquetrum [cuneiform] bone, right wrist, initial encounter for open fracture",10000
814.13,S62.112B,"腕部三角骨開放性骨折Fracture of triquetral (cuneiform) bone of wrist, open","左側腕部三角骨移位開放性骨折之初期照護Displaced fracture of triquetrum [cuneiform] bone, left wrist, initial encounter for open fracture",10000
814.13,S62.113B,"腕部三角骨開放性骨折Fracture of triquetral (cuneiform) bone of wrist, open","未明示側性腕部三角骨移位開放性骨折之初期照護Displaced fracture of triquetrum [cuneiform] bone, unspecified wrist, initial encounter for open fracture",10000
814.13,S62.114B,"腕部三角骨開放性骨折Fracture of triquetral (cuneiform) bone of wrist, open","右側腕部三角骨非移位開放性骨折之初期照護Nondisplaced fracture of triquetrum [cuneiform] bone, right wrist, initial encounter for open fracture",10000
814.13,S62.115B,"腕部三角骨開放性骨折Fracture of triquetral (cuneiform) bone of wrist, open","左側腕部三角骨非移位開放性骨折之初期照護Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist, initial encounter for open fracture",10000
814.13,S62.116B,"腕部三角骨開放性骨折Fracture of triquetral (cuneiform) bone of wrist, open","未明示側性腕部三角骨非移位開放性骨折之初期照護Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, initial encounter for open fracture",10000
814.14,S62.161B,"腕部豌豆骨開放性骨折Fracture of pisiform, open","右側腕部豆狀骨移位開放性骨折之初期照護Displaced fracture of pisiform, right wrist, initial encounter for open fracture",10000
814.14,S62.162B,"腕部豌豆骨開放性骨折Fracture of pisiform, open","左側腕部豆狀骨移位開放性骨折之初期照護Displaced fracture of pisiform, left wrist, initial encounter for open fracture",10000
814.14,S62.163B,"腕部豌豆骨開放性骨折Fracture of pisiform, open","未明示側性腕部豆狀骨移位開放性骨折之初期照護Displaced fracture of pisiform, unspecified wrist, initial encounter for open fracture",10000
814.14,S62.164B,"腕部豌豆骨開放性骨折Fracture of pisiform, open","右側腕部豆狀骨非移位開放性骨折之初期照護Nondisplaced fracture of pisiform, right wrist, initial encounter for open fracture",10000
814.14,S62.165B,"腕部豌豆骨開放性骨折Fracture of pisiform, open","左側腕部豆狀骨非移位開放性骨折之初期照護Nondisplaced fracture of pisiform, left wrist, initial encounter for open fracture",10000
814.14,S62.166B,"腕部豌豆骨開放性骨折Fracture of pisiform, open","未明示側性腕部豆狀骨非移位開放性骨折之初期照護Nondisplaced fracture of pisiform, unspecified wrist, initial encounter for open fracture",10000
814.15,S62.171B,"腕部斜方骨開放性骨折Fracture of trapezium bone (larger multangular), open","右側腕部大多角骨移位開放性骨折之初期照護Displaced fracture of trapezium [larger multangular], right wrist, initial encounter for open fracture",10000
814.15,S62.172B,"腕部斜方骨開放性骨折Fracture of trapezium bone (larger multangular), open","左側腕部大多角骨移位開放性骨折之初期照護Displaced fracture of trapezium [larger multangular], left wrist, initial encounter for open fracture",10000
