ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
812.01,S42.232A,"肱骨外科頸閉鎖性骨折Fracture of surgical neck of humerus, closed","左側肱骨外科頸三部份閉鎖性骨折之初期照護3-part fracture of surgical neck of left humerus, initial encounter for closed fracture",10000
812.01,S42.239A,"肱骨外科頸閉鎖性骨折Fracture of surgical neck of humerus, closed","未明示側性肱骨外科頸三部份閉鎖性骨折之初期照護3-part fracture of surgical neck of unspecified humerus, initial encounter for closed fracture",10000
812.01,S42.241A,"肱骨外科頸閉鎖性骨折Fracture of surgical neck of humerus, closed","右側肱骨外科頸四部份閉鎖性骨折之初期照護4-part fracture of surgical neck of right humerus, initial encounter for closed fracture",10000
812.01,S42.242A,"肱骨外科頸閉鎖性骨折Fracture of surgical neck of humerus, closed","左側肱骨外科頸四部份閉鎖性骨折之初期照護4-part fracture of surgical neck of left humerus, initial encounter for closed fracture",10000
812.01,S42.249A,"肱骨外科頸閉鎖性骨折Fracture of surgical neck of humerus, closed","未明示側性肱骨外科頸四部份閉鎖性骨折之初期照護4-part fracture of surgical neck of unspecified humerus, initial encounter for closed fracture",10000
812.02,S42.291A,"肱骨解剖頸閉鎖性骨折Fracture of anatomical neck of humerus, closed","右側肱骨上端其他移位閉鎖性骨折之初期照護Other displaced fracture of upper end of right humerus, initial encounter for closed fracture",10000
812.02,S42.292A,"肱骨解剖頸閉鎖性骨折Fracture of anatomical neck of humerus, closed","左側肱骨上端其他移位閉鎖性骨折之初期照護Other displaced fracture of upper end of left humerus, initial encounter for closed fracture",10000
812.02,S42.293A,"肱骨解剖頸閉鎖性骨折Fracture of anatomical neck of humerus, closed","未明示側性肱骨上端其他移位閉鎖性骨折之初期照護Other displaced fracture of upper end of unspecified humerus, initial encounter for closed fracture",10000
812.02,S42.294A,"肱骨解剖頸閉鎖性骨折Fracture of anatomical neck of humerus, closed","右側肱骨上端其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of upper end of right humerus, initial encounter for closed fracture",10000
812.02,S42.295A,"肱骨解剖頸閉鎖性骨折Fracture of anatomical neck of humerus, closed","左側肱骨上端其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of upper end of left humerus, initial encounter for closed fracture",10000
812.02,S42.296A,"肱骨解剖頸閉鎖性骨折Fracture of anatomical neck of humerus, closed","未明示側性肱骨上端其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of upper end of unspecified humerus, initial encounter for closed fracture",10000
812.03,S42.251A,"肱骨大粗隆閉鎖性骨折Fracture of greater tuberosity of humerus, closed","右側肱骨大粗隆移位閉鎖性骨折之初期照護Displaced fracture of greater tuberosity of right humerus, initial encounter for closed fracture",10000
812.03,S42.252A,"肱骨大粗隆閉鎖性骨折Fracture of greater tuberosity of humerus, closed","左側肱骨大粗隆移位閉鎖性骨折之初期照護Displaced fracture of greater tuberosity of left humerus, initial encounter for closed fracture",10000
812.03,S42.253A,"肱骨大粗隆閉鎖性骨折Fracture of greater tuberosity of humerus, closed","未明示側性肱骨大粗隆移位閉鎖性骨折之初期照護Displaced fracture of greater tuberosity of unspecified humerus, initial encounter for closed fracture",10000
812.03,S42.254A,"肱骨大粗隆閉鎖性骨折Fracture of greater tuberosity of humerus, closed","右側肱骨大粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of greater tuberosity of right humerus, initial encounter for closed fracture",10000
812.03,S42.255A,"肱骨大粗隆閉鎖性骨折Fracture of greater tuberosity of humerus, closed","左側肱骨大粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of greater tuberosity of left humerus, initial encounter for closed fracture",10000
812.03,S42.256A,"肱骨大粗隆閉鎖性骨折Fracture of greater tuberosity of humerus, closed","未明示側性肱骨大粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of greater tuberosity of unspecified humerus, initial encounter for closed fracture",10000
812.09,S42.261A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側肱骨小粗隆移位閉鎖性骨折之初期照護Displaced fracture of lesser tuberosity of right humerus, initial encounter for closed fracture",10000
812.09,S42.262A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側肱骨小粗隆移位閉鎖性骨折之初期照護Displaced fracture of lesser tuberosity of left humerus, initial encounter for closed fracture",10000
812.09,S42.263A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性肱骨小粗隆移位閉鎖性骨折之初期照護Displaced fracture of lesser tuberosity of unspecified humerus, initial encounter for closed fracture",10000
812.09,S42.264A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側肱骨小粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of lesser tuberosity of right humerus, initial encounter for closed fracture",10000
812.09,S42.265A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側肱骨小粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of lesser tuberosity of left humerus, initial encounter for closed fracture",10000
812.09,S42.266A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性肱骨小粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of lesser tuberosity of unspecified humerus, initial encounter for closed fracture",10000
812.09,S42.271A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側肱骨上端隆起閉鎖性骨折之初期照護Torus fracture of upper end of right humerus, initial encounter for closed fracture",10000
812.09,S42.272A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側肱骨上端隆起閉鎖性骨折之初期照護Torus fracture of upper end of left humerus, initial encounter for closed fracture",10000
812.09,S42.279A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性肱骨上端隆起閉鎖性骨折之初期照護Torus fracture of upper end of unspecified humerus, initial encounter for closed fracture",10000
812.09,S42.291A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側肱骨上端其他移位閉鎖性骨折之初期照護Other displaced fracture of upper end of right humerus, initial encounter for closed fracture",10000
812.09,S42.292A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側肱骨上端其他移位閉鎖性骨折之初期照護Other displaced fracture of upper end of left humerus, initial encounter for closed fracture",10000
812.09,S42.293A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性肱骨上端其他移位閉鎖性骨折之初期照護Other displaced fracture of upper end of unspecified humerus, initial encounter for closed fracture",10000
812.09,S42.294A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側肱骨上端其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of upper end of right humerus, initial encounter for closed fracture",10000
812.09,S42.295A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側肱骨上端其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of upper end of left humerus, initial encounter for closed fracture",10000
812.09,S42.296A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性肱骨上端其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of upper end of unspecified humerus, initial encounter for closed fracture",10000
812.09,S49.001A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側手臂肱骨上段生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",10000
812.09,S49.002A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側手臂肱骨上段生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",10000
812.09,S49.009A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性手臂肱骨上段生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",10000
812.09,S49.011A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側手臂肱骨上端Salter-Harris Type I生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",10000
812.09,S49.012A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側手臂肱骨上端Salter-Harris Type I生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",10000
812.09,S49.019A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性手臂肱骨上端Salter-Harris Type I生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",10000
812.09,S49.021A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側手臂肱骨上端Salter-Harris Type II生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",10000
812.09,S49.022A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側手臂肱骨上端Salter-Harris Type II生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",10000
812.09,S49.029A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性手臂肱骨上端Salter-Harris Type II生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",10000
812.09,S49.031A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側手臂肱骨骨?端Salter-Harris Type III生長板閉鎖性骨折之初期照護Salter Harris Type III physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",10000
812.09,S49.032A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側手臂肱骨上端Salter-Harris Type III生長板閉鎖性骨折之初期照護Salter Harris Type III physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",10000
812.09,S49.039A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性手臂肱骨上端Salter-Harris Type III生長板閉鎖性骨折之初期照護Salter Harris Type III physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",10000
812.09,S49.041A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側手臂肱骨上端Salter-Harris Type IV生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",10000
812.09,S49.042A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側手臂肱骨上端Salter-Harris Type IV生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",10000
812.09,S49.049A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性手臂肱骨上端Salter-Harris Type IV生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",10000
812.09,S49.091A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","右側手臂肱骨上端其他生長板閉鎖性骨折，骨折之初期照護Other physeal fracture of upper end of humerus, right arm, initial encounter for closed fracture",10000
812.09,S49.092A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","左側手臂肱骨上端其他生長板閉鎖性骨折，骨折之初期照護Other physeal fracture of upper end of humerus, left arm, initial encounter for closed fracture",10000
812.09,S49.099A,"肱骨上端其他閉鎖性骨折Fracture in other part of upper end of humerus, closed","未明示側性手臂肱骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of humerus, unspecified arm, initial encounter for closed fracture",10000
812.1,S42.201B,"肱骨上端開放性骨折Fracture in unspecified part of upper end of humerus, open","右側肱骨上端開放性骨折之初期照護Unspecified fracture of upper end of right humerus, initial encounter for open fracture",10000
812.1,S42.202B,"肱骨上端開放性骨折Fracture in unspecified part of upper end of humerus, open","左側肱骨上端開放性骨折之初期照護Unspecified fracture of upper end of left humerus, initial encounter for open fracture",10000
812.1,S42.209B,"肱骨上端開放性骨折Fracture in unspecified part of upper end of humerus, open","未明示側性肱骨上端開放性骨折之初期照護Unspecified fracture of upper end of unspecified humerus, initial encounter for open fracture",10000
812.11,S42.211B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","右側肱骨外科頸移位開放性骨折之初期照護Unspecified displaced fracture of surgical neck of right humerus, initial encounter for open fracture",10000
812.11,S42.212B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","左側肱骨外科頸移位開放性骨折之初期照護Unspecified displaced fracture of surgical neck of left humerus, initial encounter for open fracture",10000
812.11,S42.213B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","未明示側性肱骨外科頸移位開放性骨折之初期照護Unspecified displaced fracture of surgical neck of unspecified humerus, initial encounter for open fracture",10000
812.11,S42.214B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","右側肱骨外科頸非移位開放性骨折之初期照護Unspecified nondisplaced fracture of surgical neck of right humerus, initial encounter for open fracture",10000
812.11,S42.215B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","左側肱骨外科頸非移位開放性骨折之初期照護Unspecified nondisplaced fracture of surgical neck of left humerus, initial encounter for open fracture",10000
812.11,S42.216B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","未明示側性肱骨外科頸非移位開放性骨折之初期照護Unspecified nondisplaced fracture of surgical neck of unspecified humerus, initial encounter for open fracture",10000
812.11,S42.221B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","右側肱骨外科頸兩部份移位開放性骨折之初期照護2-part displaced fracture of surgical neck of right humerus, initial encounter for open fracture",10000
812.11,S42.222B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","右側肱骨外科頸兩部份移位開放性骨折之初期照護2-part displaced fracture of surgical neck of left humerus, initial encounter for open fracture",10000
812.11,S42.223B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","未明示側性肱骨外科頸兩部份移位開放性骨折之初期照護2-part displaced fracture of surgical neck of unspecified humerus, initial encounter for open fracture",10000
812.11,S42.224B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","右側肱骨外科頸兩部份非移位開放性骨折之初期照護2-part nondisplaced fracture of surgical neck of right humerus, initial encounter for open fracture",10000
812.11,S42.225B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","左側肱骨外科頸兩部份非移位開放性骨折之初期照護2-part nondisplaced fracture of surgical neck of left humerus, initial encounter for open fracture",10000
812.11,S42.226B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","未明示側性 肱骨外科頸兩部份非移位開放性骨折之初期照護2-part nondisplaced fracture of surgical neck of unspecified humerus, initial encounter for open fracture",10000
812.11,S42.231B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","右側肱骨外科頸三部份開放性骨折之初期照護3-part fracture of surgical neck of right humerus, initial encounter for open fracture",10000
812.11,S42.232B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","左側肱骨外科頸三部份開放性骨折之初期照護3-part fracture of surgical neck of left humerus, initial encounter for open fracture",10000
812.11,S42.239B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","未明示側性肱骨外科頸三部份開放性骨折之初期照護3-part fracture of surgical neck of unspecified humerus, initial encounter for open fracture",10000
812.11,S42.241B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","右側肱骨外科頸四部份開放性骨折之初期照護4-part fracture of surgical neck of right humerus, initial encounter for open fracture",10000
812.11,S42.242B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","左側肱骨外科頸四部份開放性骨折之初期照護4-part fracture of surgical neck of left humerus, initial encounter for open fracture",10000
812.11,S42.249B,"肱骨外科頸開放性骨折Fracture of surgical neck of humerus, open","未明示側性肱骨外科頸四部份開放性骨折之初期照護4-part fracture of surgical neck of unspecified humerus, initial encounter for open fracture",10000
812.12,S42.291B,"肱骨解剖頸開放性骨折Fracture of anatomical neck of humerus, open","右側肱骨上端其他移位開放性骨折之初期照護Other displaced fracture of upper end of right humerus, initial encounter for open fracture",10000
812.12,S42.292B,"肱骨解剖頸開放性骨折Fracture of anatomical neck of humerus, open","左側肱骨上端其他移位開放性骨折之初期照護Other displaced fracture of upper end of left humerus, initial encounter for open fracture",10000
812.12,S42.293B,"肱骨解剖頸開放性骨折Fracture of anatomical neck of humerus, open","未明示側性肱骨上端其他移位開放性骨折之初期照護Other displaced fracture of upper end of unspecified humerus, initial encounter for open fracture",10000
812.12,S42.294B,"肱骨解剖頸開放性骨折Fracture of anatomical neck of humerus, open","右側肱骨上端其他非移位開放性骨折之初期照護Other nondisplaced fracture of upper end of right humerus, initial encounter for open fracture",10000
812.12,S42.295B,"肱骨解剖頸開放性骨折Fracture of anatomical neck of humerus, open","左側肱骨上端其他非移位開放性骨折之初期照護Other nondisplaced fracture of upper end of left humerus, initial encounter for open fracture",10000
812.12,S42.296B,"肱骨解剖頸開放性骨折Fracture of anatomical neck of humerus, open","未明示側性肱骨上端其他非移位開放性骨折之初期照護Other nondisplaced fracture of upper end of unspecified humerus, initial encounter for open fracture",10000
812.13,S42.251B,"肱骨大粗隆開放性骨折Fracture of greater tuberosity of humerus, open","右側肱骨大粗隆移位開放性骨折之初期照護Displaced fracture of greater tuberosity of right humerus, initial encounter for open fracture",10000
812.13,S42.252B,"肱骨大粗隆開放性骨折Fracture of greater tuberosity of humerus, open","左側肱骨大粗隆移位性開放骨折之初期照護Displaced fracture of greater tuberosity of left humerus, initial encounter for open fracture",10000
812.13,S42.253B,"肱骨大粗隆開放性骨折Fracture of greater tuberosity of humerus, open","未明示側性肱骨大粗隆移位開放性骨折之初期照護Displaced fracture of greater tuberosity of unspecified humerus, initial encounter for open fracture",10000
812.13,S42.254B,"肱骨大粗隆開放性骨折Fracture of greater tuberosity of humerus, open","右側肱骨大粗隆非移位開放性骨折之初期照護Nondisplaced fracture of greater tuberosity of right humerus, initial encounter for open fracture",10000
812.13,S42.255B,"肱骨大粗隆開放性骨折Fracture of greater tuberosity of humerus, open","左側肱骨大粗隆非移位開放性骨折之初期照護Nondisplaced fracture of greater tuberosity of left humerus, initial encounter for open fracture",10000
812.13,S42.256B,"肱骨大粗隆開放性骨折Fracture of greater tuberosity of humerus, open","未明示側性肱骨大粗隆非移位開放性骨折之初期照護Nondisplaced fracture of greater tuberosity of unspecified humerus, initial encounter for open fracture",10000
812.19,S42.261B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","右側肱骨小粗隆移位開放性骨折之初期照護Displaced fracture of lesser tuberosity of right humerus, initial encounter for open fracture",10000
812.19,S42.262B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","左側肱骨小粗隆移位開放性骨折之初期照護Displaced fracture of lesser tuberosity of left humerus, initial encounter for open fracture",10000
812.19,S42.263B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","未明示側性肱骨小粗隆移位開放性骨折之初期照護Displaced fracture of lesser tuberosity of unspecified humerus, initial encounter for open fracture",10000
812.19,S42.264B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","右側肱骨小粗隆非移位開放性骨折之初期照護Nondisplaced fracture of lesser tuberosity of right humerus, initial encounter for open fracture",10000
812.19,S42.265B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","左側肱骨小粗隆非移位開放性骨折之初期照護Nondisplaced fracture of lesser tuberosity of left humerus, initial encounter for open fracture",10000
812.19,S42.266B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","未明示側性肱骨小粗隆非移位開放性骨折之初期照護Nondisplaced fracture of lesser tuberosity of unspecified humerus, initial encounter for open fracture",10000
812.19,S42.291B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","右側肱骨上端其他移位開放性骨折之初期照護Other displaced fracture of upper end of right humerus, initial encounter for open fracture",10000
812.19,S42.292B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","左側肱骨上端其他移位開放性骨折之初期照護Other displaced fracture of upper end of left humerus, initial encounter for open fracture",10000
812.19,S42.293B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","未明示側性肱骨上端其他移位開放性骨折之初期照護Other displaced fracture of upper end of unspecified humerus, initial encounter for open fracture",10000
812.19,S42.294B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","右側肱骨上端其他非移位開放性骨折之初期照護Other nondisplaced fracture of upper end of right humerus, initial encounter for open fracture",10000
812.19,S42.295B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","左側肱骨上端其他非移位開放性骨折之初期照護Other nondisplaced fracture of upper end of left humerus, initial encounter for open fracture",10000
812.19,S42.296B,"肱骨上端其他開放性骨折Fracture in other part of upper end of humerus, open","未明示側性肱骨上端其他非移位開放性骨折之初期照護Other nondisplaced fracture of upper end of unspecified humerus, initial encounter for open fracture",10000
812.2,S42.301A,"肱骨閉鎖性骨折Fracture of unspecified part of humerus, closed","右側手臂肱骨幹閉鎖性骨折之初期照護Unspecified fracture of shaft of humerus, right arm, initial encounter for closed fracture",10000
812.2,S42.302A,"肱骨閉鎖性骨折Fracture of unspecified part of humerus, closed","左側手臂肱骨幹閉鎖性骨折之初期照護Unspecified fracture of shaft of humerus, left arm, initial encounter for closed fracture",10000
812.2,S42.309A,"肱骨閉鎖性骨折Fracture of unspecified part of humerus, closed","未明示側性手臂肱骨幹閉鎖性骨折之初期照護Unspecified fracture of shaft of humerus, unspecified arm, initial encounter for closed fracture",10000
812.2,S42.90xA,"肱骨閉鎖性骨折Fracture of unspecified part of humerus, closed","肩帶未明示部位閉鎖性骨折之初期照護Fracture of unspecified shoulder girdle, part unspecified, initial encounter for closed fracture",10000
812.2,S42.91xA,"肱骨閉鎖性骨折Fracture of unspecified part of humerus, closed","右側肩帶未明示部位閉鎖性骨折之初期照護Fracture of right shoulder girdle, part unspecified, initial encounter for closed fracture",10000
812.2,S42.92xA,"肱骨閉鎖性骨折Fracture of unspecified part of humerus, closed","左側肩帶未明示部位閉鎖性骨折之初期照護Fracture of left shoulder girdle, part unspecified, initial encounter for closed fracture",10000
812.21,S42.311A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","右側手臂肱骨幹綠枝性閉鎖性骨折之初期照護Greenstick fracture of shaft of humerus, right arm, initial encounter for closed fracture",10000
812.21,S42.312A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","左側手臂肱骨幹綠枝性閉鎖性骨折之初期照護Greenstick fracture of shaft of humerus, left arm, initial encounter for closed fracture",10000
812.21,S42.319A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","未明示側性手臂肱骨幹綠枝性閉鎖性骨折之初期照護Greenstick fracture of shaft of humerus, unspecified arm, initial encounter for closed fracture",10000
812.21,S42.321A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","右側手臂肱骨幹橫斷移位性骨折之初期照護Displaced transverse fracture of shaft of humerus, right arm, initial encounter for closed fracture",10000
812.21,S42.322A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","左側手臂肱骨幹橫斷移位性骨折之初期照護Displaced transverse fracture of shaft of humerus, left arm, initial encounter for closed fracture",10000
812.21,S42.323A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","未明示側性手臂肱骨幹橫斷移位閉鎖性骨折之初期照護Displaced transverse fracture of shaft of humerus, unspecified arm, initial encounter for closed fracture",10000
812.21,S42.324A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","右側手臂肱骨幹橫斷非移位閉鎖性骨折之初期照護Nondisplaced transverse fracture of shaft of humerus, right arm, initial encounter for closed fracture",10000
812.21,S42.325A,"肱骨幹閉鎖性骨折Fracture of shaft of humerus, closed","左側手臂肱骨幹橫斷非移位閉鎖性骨折之初期照護Nondisplaced transverse fracture of shaft of humerus, left arm, initial encounter for closed fracture",10000
