ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
823.0,S82.153A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨粗隆移位閉鎖性骨折之初期照護Displaced fracture of unspecified tibial tuberosity, initial encounter for closed fracture",10000
823.0,S82.154A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of right tibial tuberosity, initial encounter for closed fracture",10000
823.0,S82.155A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of left tibial tuberosity, initial encounter for closed fracture",10000
823.0,S82.156A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨粗隆非移位閉鎖性骨折之初期照護Nondisplaced fracture of unspecified tibial tuberosity, initial encounter for closed fracture",10000
823.0,S82.191A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of right tibia, initial encounter for closed fracture",10000
823.0,S82.192A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of left tibia, initial encounter for closed fracture",10000
823.0,S82.199A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of unspecified tibia, initial encounter for closed fracture",10000
823.0,S89.001A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨上端生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of right tibia, initial encounter for closed fracture",10000
823.0,S89.002A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨上端生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of left tibia, initial encounter for closed fracture",10000
823.0,S89.009A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨上端生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of unspecified tibia, initial encounter for closed fracture",10000
823.0,S89.011A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨上端Salter-Harris Type I 生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of right tibia, initial encounter for closed fracture",10000
823.0,S89.012A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨上端Salter-Harris Type I 生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of left tibia, initial encounter for closed fracture",10000
823.0,S89.019A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨上端Salter-Harris Type I 生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of unspecified tibia, initial encounter for closed fracture",10000
823.0,S89.021A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨上端Salter-Harris Type II 生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of right tibia, initial encounter for closed fracture",10000
823.0,S89.022A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨上端Salter-Harris Type II 生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of left tibia, initial encounter for closed fracture",10000
823.0,S89.029A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨上端Salter-Harris Type II 生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of unspecified tibia, initial encounter for closed fracture",10000
823.0,S89.031A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨上端Salter-Harris Type III 生長板閉鎖性骨折之初期照護Salter-Harris Type III physeal fracture of upper end of right tibia, initial encounter for closed fracture",10000
823.0,S89.032A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨上端Salter-Harris Type III 生長板閉鎖性骨折之初期照護Salter-Harris Type III physeal fracture of upper end of left tibia, initial encounter for closed fracture",10000
823.0,S89.039A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨上端Salter-Harris Type III 生長板閉鎖性骨折之初期照護Salter-Harris Type III physeal fracture of upper end of unspecified tibia, initial encounter for closed fracture",10000
823.0,S89.041A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨上端Salter-Harris Type IV 生長板 生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of right tibia, initial encounter for closed fracture",10000
823.0,S89.042A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨上端Salter-Harris Type IV 生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of left tibia, initial encounter for closed fracture",10000
823.0,S89.049A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨上端Salter-Harris Type IV 生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of unspecified tibia, initial encounter for closed fracture",10000
823.0,S89.091A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","右側脛骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of right tibia, initial encounter for closed fracture",10000
823.0,S89.092A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","左側脛骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of left tibia, initial encounter for closed fracture",10000
823.0,S89.099A,"僅脛骨上端閉鎖性骨折Fracture of upper end of tibia alone, closed","未明示側性脛骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of unspecified tibia, initial encounter for closed fracture",10000
823.02,S82.101A,"脛骨與腓骨上端閉鎖性骨折Fracture of upper end of tibia and fibula, closed","右側脛骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of right tibia, initial encounter for closed fracture",10111
823.02,S82.102A,"脛骨與腓骨上端閉鎖性骨折Fracture of upper end of tibia and fibula, closed","左側脛骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of left tibia, initial encounter for closed fracture",10121
823.02,S82.831A,"脛骨與腓骨上端閉鎖性骨折Fracture of upper end of tibia and fibula, closed","右側腓骨上端及下端其他閉鎖性骨折之初期照護Other fracture of upper and lower end of right fibula, initial encounter for closed fracture",10112
823.02,S82.832A,"脛骨與腓骨上端閉鎖性骨折Fracture of upper end of tibia and fibula, closed","左側腓骨上端及下端其他閉鎖性骨折之初期照護Other fracture of upper and lower end of left fibula, initial encounter for closed fracture",10122
823.1,S82.101B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨上端第 I 或第 II型開放性骨折之初期照護Unspecified fracture of upper end of right tibia, initial encounter for open fracture type I or II",10000
823.1,S82.101C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨上端IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of upper end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.102B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨上端第 I 或第 II型開放性骨折之初期照護Unspecified fracture of upper end of left tibia, initial encounter for open fracture type I or II",10000
823.1,S82.102C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨上端IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of upper end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.109B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨上端第 I 或第 II型開放性骨折之初期照護Unspecified fracture of upper end of unspecified tibia, initial encounter for open fracture type I or II",10000
823.1,S82.109C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨上端IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of upper end of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.111B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨棘移位第 I 或第 II型開放性骨折之初期照護Displaced fracture of right tibial spine, initial encounter for open fracture type I or II",10000
823.1,S82.111C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of right tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.112B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨棘移位第 I 或第 II型開放性骨折之初期照護Displaced fracture of left tibial spine, initial encounter for open fracture type I or II",10000
823.1,S82.112C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of left tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.113B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨棘移位第 I 或第 II型開放性骨折之初期照護Displaced fracture of unspecified tibial spine, initial encounter for open fracture type I or II",10000
823.1,S82.113C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of unspecified tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.114B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨棘非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced fracture of right tibial spine, initial encounter for open fracture type I or II",10000
823.1,S82.114C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨棘非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of right tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.115B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨棘非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced fracture of left tibial spine, initial encounter for open fracture type I or II",10000
823.1,S82.115C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨棘非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of left tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.116B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨棘非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced fracture of unspecified tibial spine, initial encounter for open fracture type I or II",10000
823.1,S82.116C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨棘非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of unspecified tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.121B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨外髁移位第 I 或 第II型開放性骨折之初期照護Displaced fracture of lateral condyle of right tibia, initial encounter for open fracture type I or II",10000
823.1,S82.121C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨外髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of lateral condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.122B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨外髁移位第 I 或 第II型開放性骨折之初期照護Displaced fracture of lateral condyle of left tibia, initial encounter for open fracture type I or II",10000
823.1,S82.122C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨外髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of lateral condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.123B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨外髁移位第 I 或 第II型開放性骨折之初期照護Displaced fracture of lateral condyle of unspecified tibia, initial encounter for open fracture type I or II",10000
823.1,S82.123C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨外髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of lateral condyle of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.124B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨外髁非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced fracture of lateral condyle of right tibia, initial encounter for open fracture type I or II",10000
823.1,S82.124C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨外髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of lateral condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.125B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨外髁非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced fracture of lateral condyle of left tibia, initial encounter for open fracture type I or II",10000
823.1,S82.125C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨外髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of lateral condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.126B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨外髁非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced fracture of lateral condyle of unspecified tibia, initial encounter for open fracture type I or II",10000
823.1,S82.126C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨外髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of lateral condyle of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.131B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨內髁移位第 I 或第 II型開放性骨折之初期照護Displaced fracture of medial condyle of right tibia, initial encounter for open fracture type I or II",10000
823.1,S82.131C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨內髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of medial condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.132B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨內髁移位第 I 或第 II型開放性骨折之初期照護Displaced fracture of medial condyle of left tibia, initial encounter for open fracture type I or II",10000
823.1,S82.132C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨內髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of medial condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.133B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨內髁移位第 I 或第 II型開放性骨折之初期照護Displaced fracture of medial condyle of unspecified tibia, initial encounter for open fracture type I or II",10000
823.1,S82.133C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨內髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of medial condyle of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.134B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨內髁非移位第 I 或第 II型開放性骨折之初期照護Nondisplaced fracture of medial condyle of right tibia, initial encounter for open fracture type I or II",10000
823.1,S82.134C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨內髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of medial condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.135B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨內髁非移位第 I 或第 II型開放性骨折之初期照護Nondisplaced fracture of medial condyle of left tibia, initial encounter for open fracture type I or II",10000
823.1,S82.135C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨內髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of medial condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.136B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨內髁非移位第 I 或第 II型開放性骨折之初期照護Nondisplaced fracture of medial condyle of unspecified tibia, initial encounter for open fracture type I or II",10000
823.1,S82.136C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨內髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of medial condyle of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.141B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨雙髁移位第 I 或 第II型開放性骨折之初期照護Displaced bicondylar fracture of right tibia, initial encounter for open fracture type I or II",10000
823.1,S82.141C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨雙髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced bicondylar fracture of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.142B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨雙髁移位第 I 或 第II型開放性骨折之初期照護Displaced bicondylar fracture of left tibia, initial encounter for open fracture type I or II",10000
823.1,S82.142C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨雙髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced bicondylar fracture of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.143B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨雙髁移位第 I 或 第II型開放性骨折之初期照護Displaced bicondylar fracture of unspecified tibia, initial encounter for open fracture type I or II",10000
823.1,S82.143C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨雙髁移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced bicondylar fracture of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.144B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨雙髁非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced bicondylar fracture of right tibia, initial encounter for open fracture type I or II",10000
823.1,S82.144C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨雙髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced bicondylar fracture of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.145B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨雙髁非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced bicondylar fracture of left tibia, initial encounter for open fracture type I or II",10000
823.1,S82.145C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨雙髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced bicondylar fracture of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.146B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨雙髁非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced bicondylar fracture of unspecified tibia, initial encounter for open fracture type I or II",10000
823.1,S82.146C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨雙髁非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced bicondylar fracture of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.151B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨粗隆移位第 I 或 第II型開放性骨折之初期照護Displaced fracture of right tibial tuberosity, initial encounter for open fracture type I or II",10000
823.1,S82.151C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨粗隆移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of right tibial tuberosity, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.152B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨粗隆移位第 I 或 第II型開放性骨折之初期照護Displaced fracture of left tibial tuberosity, initial encounter for open fracture type I or II",10000
823.1,S82.152C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","左側脛骨粗隆移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of left tibial tuberosity, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.153B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨粗隆移位第 I 或 第II型開放性骨折之初期照護Displaced fracture of unspecified tibial tuberosity, initial encounter for open fracture type I or II",10000
823.1,S82.153C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","未明示側性脛骨粗隆移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced fracture of unspecified tibial tuberosity, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.1,S82.154B,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨粗隆非移位第 I 或 第II型開放性骨折之初期照護Nondisplaced fracture of right tibial tuberosity, initial encounter for open fracture type I or II",10000
823.1,S82.154C,"脛骨上端開放性骨折Fracture of upper end of tibia alone, open","右側脛骨粗隆非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced fracture of right tibial tuberosity, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
