ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
826.0,S92.422A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側大腳趾遠端趾骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of left great toe, initial encounter for closed fracture",10000
826.0,S92.423A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性大腳趾遠端趾骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of unspecified great toe, initial encounter for closed fracture",10000
826.0,S92.424A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側大腳趾遠端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of right great toe, initial encounter for closed fracture",10000
826.0,S92.425A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側大腳趾遠端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of left great toe, initial encounter for closed fracture",10000
826.0,S92.426A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性大腳趾遠端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of unspecified great toe, initial encounter for closed fracture",10000
826.0,S92.491A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側大腳趾其他閉鎖性骨折之初期照護Other fracture of right great toe, initial encounter for closed fracture",10000
826.0,S92.492A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側大腳趾其他閉鎖性骨折之初期照護Other fracture of left great toe, initial encounter for closed fracture",10000
826.0,S92.499A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性大腳趾其他閉鎖性骨折之初期照護Other fracture of unspecified great toe, initial encounter for closed fracture",10000
826.0,S92.501A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾移位閉鎖性骨折之初期照護Displaced unspecified fracture of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.502A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾移位閉鎖性骨折之初期照護Displaced unspecified fracture of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.503A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾移位閉鎖性骨折之初期照護Displaced unspecified fracture of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.504A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾非移位閉鎖性骨折之初期照護Nondisplaced unspecified fracture of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.505A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾非移位閉鎖性骨折之初期照護Nondisplaced unspecified fracture of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.506A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾非移位閉鎖性骨折之初期照護Nondisplaced unspecified fracture of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.511A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾近端趾骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.512A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾近端趾骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.513A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾近端趾骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.514A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾近端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.515A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾近端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.516A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾近端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.521A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾中段趾骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.522A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾中段趾骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.523A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾中段趾骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.524A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾中段趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.525A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾中段趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.526A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾中段趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.531A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾遠端趾骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.532A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾遠端趾骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.533A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾遠端趾骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.534A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾遠端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.535A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾遠端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.536A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾遠端趾骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.591A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側較小腳趾其他閉鎖性骨折之初期照護Other fracture of right lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.592A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側較小腳趾其他閉鎖性骨折之初期照護Other fracture of left lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.599A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性較小腳趾其他閉鎖性骨折之初期照護Other fracture of unspecified lesser toe(s), initial encounter for closed fracture",10000
826.0,S92.911A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","右側腳趾閉鎖性骨折之初期照護Unspecified fracture of right toe(s), initial encounter for closed fracture",10000
826.0,S92.912A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","左側腳趾閉鎖性骨折之初期照護Unspecified fracture of left toe(s), initial encounter for closed fracture",10000
826.0,S92.919A,"一個或多個腳趾骨閉鎖性骨折Fracture of one or more phalanges of foot, closed","未明示側性腳趾閉鎖性骨折之初期照護Unspecified fracture of unspecified toe(s), initial encounter for closed fracture",10000
826.1,S92.401B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側大腳趾移位開放性骨折之初期照護Displaced unspecified fracture of right great toe, initial encounter for open fracture",10000
826.1,S92.402B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側大腳趾移位開放性骨折之初期照護Displaced unspecified fracture of left great toe, initial encounter for open fracture",10000
826.1,S92.403B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性大腳趾移位開放性骨折之初期照護Displaced unspecified fracture of unspecified great toe, initial encounter for open fracture",10000
826.1,S92.404B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側大腳趾非移位性開放性骨折之初期照護Nondisplaced unspecified fracture of right great toe, initial encounter for open fracture",10000
826.1,S92.405B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側大腳趾非移位性開放性骨折之初期照護Nondisplaced unspecified fracture of left great toe, initial encounter for open fracture",10000
826.1,S92.406B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性大腳趾非移位性開放性骨折之初期照護Nondisplaced unspecified fracture of unspecified great toe, initial encounter for open fracture",10000
826.1,S92.411B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側大腳趾近端趾骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of right great toe, initial encounter for open fracture",10000
826.1,S92.412B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側大腳趾近端趾骨移位開放性性骨折之初期照護Displaced fracture of proximal phalanx of left great toe, initial encounter for open fracture",10000
826.1,S92.413B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性大腳趾近端趾骨移位開放性性骨折之初期照護Displaced fracture of proximal phalanx of unspecified great toe, initial encounter for open fracture",10000
826.1,S92.414B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側大腳趾近端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of right great toe, initial encounter for open fracture",10000
826.1,S92.415B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側大腳趾近端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of left great toe, initial encounter for open fracture",10000
826.1,S92.416B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性大腳趾近端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of unspecified great toe, initial encounter for open fracture",10000
826.1,S92.421B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側大腳趾遠端趾骨移位開放性骨折之初期照護Displaced fracture of distal phalanx of right great toe, initial encounter for open fracture",10000
826.1,S92.422B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側大腳趾遠端趾骨移位開放性性骨折之初期照護Displaced fracture of distal phalanx of left great toe, initial encounter for open fracture",10000
826.1,S92.423B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性大腳趾遠端趾骨移位開放性性骨折之初期照護Displaced fracture of distal phalanx of unspecified great toe, initial encounter for open fracture",10000
826.1,S92.424B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側大腳趾遠端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of distal phalanx of right great toe, initial encounter for open fracture",10000
826.1,S92.425B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側大腳趾遠端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of distal phalanx of left great toe, initial encounter for open fracture",10000
826.1,S92.426B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性大腳趾遠端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of distal phalanx of unspecified great toe, initial encounter for open fracture",10000
826.1,S92.491B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側大腳趾其他開放性骨折之初期照護Other fracture of right great toe, initial encounter for open fracture",10000
826.1,S92.492B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側大腳趾其他開放性骨折之初期照護Other fracture of left great toe, initial encounter for open fracture",10000
826.1,S92.499B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性大腳趾其他開放性骨折之初期照護Other fracture of unspecified great toe, initial encounter for open fracture",10000
826.1,S92.501B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾移位開放性骨折之初期照護Displaced unspecified fracture of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.502B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾移位開放性骨折之初期照護Displaced unspecified fracture of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.503B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾移位開放性骨折之初期照護Displaced unspecified fracture of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.504B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾非移位性開放性骨折之初期照護Nondisplaced unspecified fracture of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.505B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾非移位性開放性骨折之初期照護Nondisplaced unspecified fracture of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.506B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾非移位性開放性骨折之初期照護Nondisplaced unspecified fracture of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.511B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾近端趾骨移位開放性性骨折之初期照護Displaced fracture of proximal phalanx of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.512B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾近端趾骨移位開放性性骨折之初期照護Displaced fracture of proximal phalanx of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.513B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾近端趾骨移位開放性性骨折之初期照護Displaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.514B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾近端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.515B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾近端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.516B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾近端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.521B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾中段趾骨移位開放性性骨折之初期照護Displaced fracture of medial phalanx of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.522B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾中段趾骨移位開放性性骨折之初期照護Displaced fracture of medial phalanx of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.523B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾中段趾骨移位開放性性骨折之初期照護Displaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.524B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾中段趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of medial phalanx of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.525B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾中段趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of medial phalanx of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.526B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾中段趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.531B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾遠端趾骨移位開放性性骨折之初期照護Displaced fracture of distal phalanx of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.532B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾遠端趾骨移位開放性性骨折之初期照護Displaced fracture of distal phalanx of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.533B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾遠端趾骨移位開放性性骨折之初期照護Displaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.534B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾遠端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of distal phalanx of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.535B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾遠端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of distal phalanx of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.536B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾遠端趾骨非移位性開放性骨折之初期照護Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.591B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側較小腳趾其他開放性骨折之初期照護Other fracture of right lesser toe(s), initial encounter for open fracture",10000
826.1,S92.592B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側較小腳趾其他開放性骨折之初期照護Other fracture of left lesser toe(s), initial encounter for open fracture",10000
826.1,S92.599B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性較小腳趾其他開放性骨折之初期照護Other fracture of unspecified lesser toe(s), initial encounter for open fracture",10000
826.1,S92.911B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","右側腳趾開放性骨折之初期照護Unspecified fracture of right toe(s), initial encounter for open fracture",10000
826.1,S92.912B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","左側腳趾開放性骨折之初期照護Unspecified fracture of left toe(s), initial encounter for open fracture",10000
826.1,S92.919B,"一個或多個腳趾骨開放性骨折Fracture of one or more phalanges of foot, open","未明示側性腳趾開放性骨折之初期照護Unspecified fracture of unspecified toe(s), initial encounter for open fracture",10000
