ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
813.01,S52.035A,"尺骨鷹嘴突閉鎖性骨折Fracture of olecranon process of ulna, closed","左側尺骨鷹嘴突非移位閉鎖性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of left ulna, initial encounter for closed fracture",10000
813.01,S52.036A,"尺骨鷹嘴突閉鎖性骨折Fracture of olecranon process of ulna, closed","未明示側性尺骨鷹嘴突非移位閉鎖性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of unspecified ulna, initial encounter for closed fracture",10000
813.02,S52.041A,"尺骨喙狀突閉鎖性骨折Fracture of coronoid process of ulna, closed","右側尺骨喙狀突移位閉鎖性骨折之初期照護Displaced fracture of coronoid process of right ulna, initial encounter for closed fracture",10000
813.02,S52.042A,"尺骨喙狀突閉鎖性骨折Fracture of coronoid process of ulna, closed","左側尺骨喙狀突移位閉鎖性骨折之初期照護Displaced fracture of coronoid process of left ulna, initial encounter for closed fracture",10000
813.02,S52.043A,"尺骨喙狀突閉鎖性骨折Fracture of coronoid process of ulna, closed","未明示側性尺骨喙狀突移位閉鎖性骨折之初期照護Displaced fracture of coronoid process of unspecified ulna, initial encounter for closed fracture",10000
813.02,S52.044A,"尺骨喙狀突閉鎖性骨折Fracture of coronoid process of ulna, closed","右側尺骨喙狀突非移位閉鎖性骨折之初期照護Nondisplaced fracture of coronoid process of right ulna, initial encounter for closed fracture",10000
813.02,S52.045A,"尺骨喙狀突閉鎖性骨折Fracture of coronoid process of ulna, closed","左側尺骨喙狀突非移位閉鎖性骨折之初期照護Nondisplaced fracture of coronoid process of left ulna, initial encounter for closed fracture",10000
813.02,S52.046A,"尺骨喙狀突閉鎖性骨折Fracture of coronoid process of ulna, closed","未明示側性尺骨喙狀突非移位閉鎖性骨折之初期照護Nondisplaced fracture of coronoid process of unspecified ulna, initial encounter for closed fracture",10000
813.03,S52.271A,"Monteggia氏閉鎖性骨折Monteggia's fracture,closed","右側尺骨孟式閉鎖性骨折之初期照護Monteggia's fracture of right ulna, initial encounter for closed fracture",10000
813.03,S52.272A,"Monteggia氏閉鎖性骨折Monteggia's fracture,closed","左側尺骨孟式閉鎖性骨折之初期照護Monteggia's fracture of left ulna, initial encounter for closed fracture",10000
813.03,S52.279A,"Monteggia氏閉鎖性骨折Monteggia's fracture,closed","未明示側性尺骨孟式閉鎖性骨折之初期照護Monteggia's fracture of unspecified ulna, initial encounter for closed fracture",10000
813.04,S52.001A,"尺骨近端其他閉鎖性骨折Other and unspecified fractures of proximal end of ulna (alone),closed","右側尺骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of right ulna, initial encounter for closed fracture",10000
813.04,S52.002A,"尺骨近端其他閉鎖性骨折Other and unspecified fractures of proximal end of ulna (alone),closed","左側尺骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of left ulna, initial encounter for closed fracture",10000
813.04,S52.009A,"尺骨近端其他閉鎖性骨折Other and unspecified fractures of proximal end of ulna (alone),closed","未明示側性尺骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of unspecified ulna, initial encounter for closed fracture",10000
813.04,S52.091A,"尺骨近端其他閉鎖性骨折Other and unspecified fractures of proximal end of ulna (alone),closed","右側尺骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of right ulna, initial encounter for closed fracture",10000
813.04,S52.092A,"尺骨近端其他閉鎖性骨折Other and unspecified fractures of proximal end of ulna (alone),closed","左側尺骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of left ulna, initial encounter for closed fracture",10000
813.04,S52.099A,"尺骨近端其他閉鎖性骨折Other and unspecified fractures of proximal end of ulna (alone),closed","未明示側性尺骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of unspecified ulna, initial encounter for closed fracture",10000
813.05,S52.121A,"橈骨頭部閉鎖性骨折Head of radius fractures, closed","右側橈骨頭移位閉鎖性骨折之初期照護Displaced fracture of head of right radius, initial encounter for closed fracture",10000
813.05,S52.122A,"橈骨頭部閉鎖性骨折Head of radius fractures, closed","左側橈骨頭移位閉鎖性骨折之初期照護Displaced fracture of head of left radius, initial encounter for closed fracture",10000
813.05,S52.123A,"橈骨頭部閉鎖性骨折Head of radius fractures, closed","未明示側性橈骨頭移位閉鎖性骨折之初期照護Displaced fracture of head of unspecified radius, initial encounter for closed fracture",10000
813.05,S52.124A,"橈骨頭部閉鎖性骨折Head of radius fractures, closed","右側橈骨頭非移位閉鎖性骨折之初期照護Nondisplaced fracture of head of right radius, initial encounter for closed fracture",10000
813.05,S52.125A,"橈骨頭部閉鎖性骨折Head of radius fractures, closed","左側橈骨頭非移位閉鎖性骨折之初期照護Nondisplaced fracture of head of left radius, initial encounter for closed fracture",10000
813.05,S52.126A,"橈骨頭部閉鎖性骨折Head of radius fractures, closed","未明示側性橈骨頭非移位閉鎖性骨折之初期照護Nondisplaced fracture of head of unspecified radius, initial encounter for closed fracture",10000
813.06,S52.131A,"橈骨頸部閉鎖性骨折Neck of radius fractures, closed","右側橈骨頸移位閉鎖性骨折之初期照護Displaced fracture of neck of right radius, initial encounter for closed fracture",10000
813.06,S52.132A,"橈骨頸部閉鎖性骨折Neck of radius fractures, closed","左側橈骨頸移位閉鎖性骨折之初期照護Displaced fracture of neck of left radius, initial encounter for closed fracture",10000
813.06,S52.133A,"橈骨頸部閉鎖性骨折Neck of radius fractures, closed","未明示側性橈骨頸移位閉鎖性骨折之初期照護Displaced fracture of neck of unspecified radius, initial encounter for closed fracture",10000
813.06,S52.134A,"橈骨頸部閉鎖性骨折Neck of radius fractures, closed","右側橈骨頸非移位閉鎖性骨折之初期照護Nondisplaced fracture of neck of right radius, initial encounter for closed fracture",10000
813.06,S52.135A,"橈骨頸部閉鎖性骨折Neck of radius fractures, closed","左側橈骨頸非移位閉鎖性骨折之初期照護Nondisplaced fracture of neck of left radius, initial encounter for closed fracture",10000
813.06,S52.136A,"橈骨頸部閉鎖性骨折Neck of radius fractures, closed","未明示側性橈骨頸非移位閉鎖性骨折之初期照護Nondisplaced fracture of neck of unspecified radius, initial encounter for closed fracture",10000
813.07,S52.101A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側橈骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of right radius, initial encounter for closed fracture",10000
813.07,S52.102A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","左側橈骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of left radius, initial encounter for closed fracture",10000
813.07,S52.109A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性橈骨上端閉鎖性骨折之初期照護Unspecified fracture of upper end of unspecified radius, initial encounter for closed fracture",10000
813.07,S52.181A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側橈骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of right radius, initial encounter for closed fracture",10000
813.07,S52.182A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","左側橈骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of left radius, initial encounter for closed fracture",10000
813.07,S52.189A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性橈骨上端其他閉鎖性骨折之初期照護Other fracture of upper end of unspecified radius, initial encounter for closed fracture",10000
813.07,S59.101A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側手臂橈骨上端生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",10000
813.07,S59.102A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","左側手臂橈骨上端生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of radius, left arm, initial encounter for closed fracture",10000
813.07,S59.109A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性手臂橈骨上端生長板閉鎖性骨折之初期照護Unspecified physeal fracture of upper end of radius, unspecified arm, initial encounter for closed fracture",10000
813.07,S59.111A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側手臂橈骨上端Salter-Harris第一型生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",10000
813.07,S59.112A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","左側手臂橈骨上端Salter-Harris第一型生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of radius, left arm, initial encounter for closed fracture",10000
813.07,S59.119A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性手臂橈骨上端Salter-Harris第一型生長板閉鎖性骨折之初期照護Salter-Harris Type I physeal fracture of upper end of radius, unspecified arm, initial encounter for closed fracture",10000
813.07,S59.121A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側手臂橈骨上端Salter-Harris第二型生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",10000
813.07,S59.122A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","左側手臂橈骨上端Salter-Harris第二型生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of radius, left arm, initial encounter for closed fracture",10000
813.07,S59.129A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性手臂橈骨上端Salter-Harris第二型生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of upper end of radius, unspecified arm, initial encounter for closed fracture",10000
813.07,S59.131A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側手臂橈骨上端Salter-Harris第三型生長板閉鎖性骨折之初期照護Salter-Harris Type III physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",10000
813.07,S59.132A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","左側手臂橈骨上端Salter-Harris第三型生長板閉鎖性骨折之初期照護Salter-Harris Type III physeal fracture of upper end of radius, left arm, initial encounter for closed fracture",10000
813.07,S59.139A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性手臂橈骨上端Salter-Harris第三型生長板閉鎖性骨折之初期照護Salter-Harris Type III physeal fracture of upper end of radius, unspecified arm, initial encounter for closed fracture",10000
813.07,S59.141A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側手臂橈骨上端Salter-Harris第四型生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",10000
813.07,S59.142A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側手臂橈骨上端Salter-Harris第四型生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of radius, left arm, initial encounter for closed fracture",10000
813.07,S59.149A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性手臂橈骨上端Salter-Harris第四型生長板閉鎖性骨折之初期照護Salter-Harris Type IV physeal fracture of upper end of radius, unspecified arm, initial encounter for closed fracture",10000
813.07,S59.191A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","右側手臂橈骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",10000
813.07,S59.192A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","左側手臂橈骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of radius, left arm, initial encounter for closed fracture",10000
813.07,S59.199A,"橈骨近端其他骨折Other and unspecified fractures of proximal end of radius (alone),closed","未明示側性手臂橈骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of radius, unspecified arm, initial encounter for closed fracture",10000
813.11,S52.021B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突移位第I或II型開放性骨折未伴有關節內伸展之初期照護Displaced fracture of olecranon process without intraarticular extension of right ulna, initial encounter for open fracture type I or II",10000
813.11,S52.021C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突移位IIIA、IIIB或IIIC型開放性骨折未伴有關節內伸展之初期照護Displaced fracture of olecranon process without intraarticular extension of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.022B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突移位第I或II型開放性骨折未伴有關節內伸展之初期照護Displaced fracture of olecranon process without intraarticular extension of left ulna, initial encounter for open fracture type I or II",10000
813.11,S52.022C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突移位IIIA、IIIB或IIIC型開放性骨折未伴有關節內伸展之初期照護Displaced fracture of olecranon process without intraarticular extension of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.023B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突移位第I或II型開放性骨折未伴有關節內伸展之初期照護Displaced fracture of olecranon process without intraarticular extension of unspecified ulna, initial encounter for open fracture type I or II",10000
813.11,S52.023C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突移位IIIA、IIIB或IIIC型開放性骨折未伴有關節內伸展之初期照護Displaced fracture of olecranon process without intraarticular extension of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.024B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突非移位第I或II型開放性骨折未伴有關節內伸展之初期照護Nondisplaced fracture of olecranon process without intraarticular extension of right ulna, initial encounter for open fracture type I or II",10000
813.11,S52.024C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突非移位IIIA、IIIB或IIIC型開放性骨折未伴有關節內伸展之初期照護Nondisplaced fracture of olecranon process without intraarticular extension of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.025B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突非移位第I或II型開放性骨折未伴有關節內伸展之初期照護Nondisplaced fracture of olecranon process without intraarticular extension of left ulna, initial encounter for open fracture type I or II",10000
813.11,S52.025C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突非移位IIIA、IIIB或IIIC型開放性骨折未伴有關節內伸展之初期照護Nondisplaced fracture of olecranon process without intraarticular extension of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.026B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突非移位第I或II型開放性骨折未伴有關節內伸展之初期照護Nondisplaced fracture of olecranon process without intraarticular extension of unspecified ulna, initial encounter for open fracture type I or II",10000
813.11,S52.026C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突非移位IIIA、IIIB或IIIC型開放性骨折未伴有關節內伸展之初期照護Nondisplaced fracture of olecranon process without intraarticular extension of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.031B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突移位第I或II型開放性骨折併關節內伸展之初期照護Displaced fracture of olecranon process with intraarticular extension of right ulna, initial encounter for open fracture type I or II",10000
813.11,S52.031C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突移位IIIA、IIIB或IIIC型開放性骨折併關節內伸展之初期照護Displaced fracture of olecranon process with intraarticular extension of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.032B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突移位第I或II型開放性骨折併關節內伸展之初期照護Displaced fracture of olecranon process with intraarticular extension of left ulna, initial encounter for open fracture type I or II",10000
813.11,S52.032C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突移位IIIA、IIIB或IIIC型開放性骨折併關節內伸展之初期照護Displaced fracture of olecranon process with intraarticular extension of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.033B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突移位第I或II型開放性骨折併關節內伸展之初期照護Displaced fracture of olecranon process with intraarticular extension of unspecified ulna, initial encounter for open fracture type I or II",10000
813.11,S52.033C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突移位IIIA、IIIB或IIIC型開放性骨折併關節內伸展之初期照護Displaced fracture of olecranon process with intraarticular extension of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.034B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突非移位第I或II型開放性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of right ulna, initial encounter for open fracture type I or II",10000
813.11,S52.034C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","右側尺骨鷹嘴突非移位IIIA、IIIB或IIIC型開放性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.035B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突非移位第I或II型開放性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of left ulna, initial encounter for open fracture type I or II",10000
813.11,S52.035C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","左側尺骨鷹嘴突非移位IIIA、IIIB或IIIC型開放性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.11,S52.036B,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突非移位第I或II型開放性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of unspecified ulna, initial encounter for open fracture type I or II",10000
813.11,S52.036C,"尺骨鷹嘴突開放性骨折Fracture of olecranon process of ulna, open","未明示側性尺骨鷹嘴突非移位IIIA、IIIB或IIIC型開放性骨折併關節內伸展之初期照護Nondisplaced fracture of olecranon process with intraarticular extension of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.12,S52.041B,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","右側尺骨喙狀突移位第I或II型開放性骨折之初期照護Displaced fracture of coronoid process of right ulna, initial encounter for open fracture type I or II",10000
813.12,S52.041C,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","右側尺骨喙狀突移位IIIA、IIIB或IIIC型開放性骨折之初期照護Displaced fracture of coronoid process of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.12,S52.042B,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","左側尺骨喙狀突移位第I或II型開放性骨折之初期照護Displaced fracture of coronoid process of left ulna, initial encounter for open fracture type I or II",10000
813.12,S52.042C,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","左側尺骨喙狀突移位IIIA、IIIB或IIIC型開放性骨折之初期照護Displaced fracture of coronoid process of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.12,S52.043B,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","未明示側性尺骨喙狀突移位第I或II型開放性骨折之初期照護Displaced fracture of coronoid process of unspecified ulna, initial encounter for open fracture type I or II",10000
813.12,S52.043C,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","未明示側性尺骨喙狀突移位IIIA、IIIB或IIIC型開放性骨折之初期照護Displaced fracture of coronoid process of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.12,S52.044B,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","右側尺骨喙狀突非移位第I或II型開放性骨折之初期照護Nondisplaced fracture of coronoid process of right ulna, initial encounter for open fracture type I or II",10000
813.12,S52.044C,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","右側尺骨喙狀突非移位IIIA、IIIB或IIIC型開放性骨折之初期照護Nondisplaced fracture of coronoid process of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.12,S52.045B,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","左側尺骨喙狀突非移位第I或II型開放性骨折之初期照護Nondisplaced fracture of coronoid process of left ulna, initial encounter for open fracture type I or II",10000
813.12,S52.045C,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","左側尺骨喙狀突非移位IIIA、IIIB或IIIC型開放性骨折之初期照護Nondisplaced fracture of coronoid process of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.12,S52.046B,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","未明示側性尺骨喙狀突非移位第I或II型開放性骨折之初期照護Nondisplaced fracture of coronoid process of unspecified ulna, initial encounter for open fracture type I or II",10000
813.12,S52.046C,"尺骨喙狀突開放性骨折Fracture of coronoid process of ulna, open","未明示側性尺骨喙狀突非移位IIIA、IIIB或IIIC型開放性骨折之初期照護Nondisplaced fracture of coronoid process of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.14,S52.001B,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","右側尺骨上端第I或II型開放性骨折之初期照護Unspecified fracture of upper end of right ulna, initial encounter for open fracture type I or II",10000
813.14,S52.001C,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","右側尺骨上端IIIA、IIIB或IIIC型開放性骨折之初期照護Unspecified fracture of upper end of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.14,S52.002B,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","左側尺骨上端第I或II型開放性骨折之初期照護Unspecified fracture of upper end of left ulna, initial encounter for open fracture type I or II",10000
813.14,S52.002C,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","左側尺骨上端IIIA、IIIB或IIIC型開放性骨折之初期照護Unspecified fracture of upper end of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.14,S52.009B,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","未明示側性尺骨上端第I或II型開放性骨折之初期照護Unspecified fracture of upper end of unspecified ulna, initial encounter for open fracture type I or II",10000
813.14,S52.009C,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","未明示側性尺骨上端IIIA、IIIB或IIIC型開放性骨折之初期照護Unspecified fracture of upper end of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.14,S52.091B,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","右側尺骨上端其他第I或II型開放性骨折之初期照護Other fracture of upper end of right ulna, initial encounter for open fracture type I or II",10000
813.14,S52.091C,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","右側尺骨上端其他IIIA、IIIB或IIIC型開放性骨折之初期照護Other fracture of upper end of right ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.14,S52.092B,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","左側尺骨上端其他第I或II型開放性骨折之初期照護Other fracture of upper end of left ulna, initial encounter for open fracture type I or II",10000
813.14,S52.092C,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","左側尺骨上端其他IIIA、IIIB或IIIC型開放性骨折之初期照護Other fracture of upper end of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.14,S52.099B,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","未明示側性尺骨上端其他第I或II型開放性骨折之初期照護Other fracture of upper end of unspecified ulna, initial encounter for open fracture type I or II",10000
813.14,S52.099C,"尺骨近端其他開放性骨折，Other and unspecified fractures of proximal end of ulna(alone),open","未明示側性尺骨上端其他IIIA、IIIB或IIIC型開放性骨折之初期照護Other fracture of upper end of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
813.15,S52.121B,"橈骨頭部開放性骨折Head of radius fractures, open","右側橈骨頭移位第I或II型開放性骨折之初期照護Displaced fracture of head of right radius, initial encounter for open fracture type I or II",10000
813.15,S52.121C,"橈骨頭部開放性骨折Head of radius fractures, open","右側橈骨頭移位IIIA、IIIB或IIIC型開放性骨折之初期照護Displaced fracture of head of right radius, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
