ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
803.13,S06.334A,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with cerebral laceration and contusion, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","小腦挫傷及裂傷，未明示側性伴有6小時-24小時意識喪失之初期照護Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, initial encounter",10112
803.14,S02.91XA,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準Other and unqualified skull fracture, closed with cerebral laceration and contusion, with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.14,S06.335A,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準Other and unqualified skull fracture, closed with cerebral laceration and contusion, with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level","小腦挫傷及裂傷，未明示側性伴有超過24小時意識喪失，能回復到先前之意識狀態之初期照護Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",10112
803.15,S02.91XA,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with cerebral laceration and contusion, with rolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.15,S06.336A,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with cerebral laceration and contusion, with rolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","小腦挫傷及裂傷，未明示側性伴有超過24小時意識喪失，且不能回復到先前之意識狀態之初期照護Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",10112
803.15,S06.337A,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with cerebral laceration and contusion, with rolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","小腦挫傷及裂傷，未明示側性伴有任意時間意識喪失，且於甦醒前即因腦損傷而死亡之初期照護Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",10112
803.15,S06.338A,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with cerebral laceration and contusion, with rolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","小腦挫傷及裂傷，未明示側性伴有任意時間意識喪失，且於甦醒前即因其他原因死亡之初期照護Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",10112
803.16,S02.91XA,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併意識喪失但未明示時間Other and unqualified skull fracture, closed with cerebral laceration and contusion, with loss of consciousness of unspecified duration","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.16,S06.339A,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併意識喪失但未明示時間Other and unqualified skull fracture, closed with cerebral laceration and contusion, with loss of consciousness of unspecified duration","小腦挫傷及裂傷，未明示側性伴有期間長短未明之意識喪失之初期照護Contusion and laceration of cerebrum, unspecified, with loss of consciousness of unspecified duration, initial encounter",10112
803.19,S02.91XA,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併腦震盪Other and unqualified skull fracture, closed with cerebral laceration and contusion, with concussion, unspecified","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.19,S06.330A,"其他顱骨閉鎖性骨折伴有腦撕裂傷及挫傷，合併腦震盪Other and unqualified skull fracture, closed with cerebral laceration and contusion, with concussion, unspecified","小腦挫傷及裂傷，未明示側性未伴有意識喪失之初期照護Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter",10112
803.2,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，未明示意識狀態Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.2,S06.4X0A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，未明示意識狀態Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","硬膜上出血，未伴有意識喪失之初期照護Epidural hemorrhage without loss of consciousness, initial encounter",10112
803.2,S06.5X0A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，未明示意識狀態Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","創傷性硬腦膜下出血，未伴有意識喪失之初期照護Traumatic subdural hemorrhage without loss of consciousness, initial encounter",10112
803.2,S06.6X0A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，未明示意識狀態Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","創傷性蜘蛛網膜下出血，未伴有意識喪失之初期照護Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter",10112
803.21,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併無意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.21,S06.4X0A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併無意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness","硬膜上出血，未伴有意識喪失之初期照護Epidural hemorrhage without loss of consciousness, initial encounter",10112
803.21,S06.5X0A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併無意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness","創傷性硬腦膜下出血，未伴有意識喪失之初期照護Traumatic subdural hemorrhage without loss of consciousness, initial encounter",10112
803.21,S06.6X0A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併無意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness","創傷性蜘蛛網膜下出血，未伴有意識喪失之初期照護Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter",10112
803.22,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併暫時性(1小時以內)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with brief (less than one hour) loss of consciousness","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.22,S06.4X1A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併暫時性(1小時以內)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with brief (less than one hour) loss of consciousness","硬膜上出血，伴有少於30分鐘意識喪失之初期照護Epidural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",10112
803.22,S06.4X2A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併暫時性(1小時以內)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with brief (less than one hour) loss of consciousness","硬膜上出血，伴有31分鐘-59分鐘意識喪失之初期照護Epidural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",10112
803.22,S06.5X1A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併暫時性(1小時以內)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with brief (less than one hour) loss of consciousness","創傷性硬腦膜下出血，伴有少於30分鐘意識喪失之初期照護Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",10112
803.22,S06.5X2A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併暫時性(1小時以內)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with brief (less than one hour) loss of consciousness","創傷性硬腦膜下出血，伴有31分鐘-59分鐘意識喪失之初期照護Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",10112
803.22,S06.6X1A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併暫時性(1小時以內)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with brief (less than one hour) loss of consciousness","創傷性蜘蛛網膜下出血，伴有少於30分鐘意識喪失之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",10112
803.22,S06.6X2A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併暫時性(1小時以內)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with brief (less than one hour) loss of consciousness","創傷性蜘蛛網膜下出血，伴有31分鐘-59分鐘意識喪失之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",10112
803.23,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.23,S06.4X3A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","硬膜上出血，伴有1小時-5小時59分鐘意識喪失之初期照護Epidural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",10112
803.23,S06.4X4A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","硬膜上出血，伴有6小時-24小時意識喪失之初期照護Epidural hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",10112
803.23,S06.5X3A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","創傷性硬腦膜下出血，伴有1小時-5小時59分鐘意識喪失之初期照護Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",10112
803.23,S06.5X4A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","創傷性硬腦膜下出血，伴有6小時-24小時意識喪失之初期照護Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",10112
803.23,S06.6X3A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","創傷性蜘蛛網膜下出血，伴有1小時-5小時59分鐘意識喪失之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",10112
803.23,S06.6X4A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併中度(1～24小時)意識喪失Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with moderate (1-24 hours) loss of consciousness and return to pre-existing conscious level","創傷性蜘蛛網膜下出血，伴有6小時-24小時意識喪失之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",10112
803.24,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhag, with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.24,S06.4X5A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhag, with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level","硬膜上出血，伴有超過24小時意識喪失，能回復到先前之意識狀態之初期照護Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",10112
803.24,S06.5X5A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhag, with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level","創傷性硬腦膜下出血，伴有超過24小時意識喪失，能回復到先前之意識狀態之初期照護Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",10112
803.24,S06.6X5A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhag, with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level","創傷性蜘蛛網膜下出血，伴有超過24小時意識喪失，能回復到先前之意識狀態之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",10112
803.25,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.25,S06.4X6A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","硬膜上出血，伴有超過24小時意識喪失，不能回復到先前之意識狀態之初期照護Epidural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",10112
803.25,S06.4X7A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","硬膜上出血，伴有任意時間意識喪失，且於甦醒前即因腦損傷而死亡之初期照護Epidural hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",10112
803.25,S06.4X8A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","硬膜上出血，伴有任意時間意識喪失，且於甦醒前即因其他原因死亡之初期照護Epidural hemorrhage with loss of consciousness of any duration with death due to other causes prior to regaining consciousness, initial encounter",10112
803.25,S06.5X6A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","創傷性硬腦膜下出血，伴有超過24小時意識喪失，不能回復到先前之意識狀態之初期照護Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",10112
803.25,S06.5X7A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","創傷性硬腦膜下出血，伴有任意時間意識喪失，且於甦醒前即因腦損傷而死亡之初期照護Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter",10112
803.25,S06.5X8A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","創傷性硬腦膜下出血，伴有任意時間意識喪失，且於甦醒前即因其他原因死亡之初期照護Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness, initial encounter",10112
803.25,S06.6X6A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","創傷性蜘蛛網膜下出血，伴有超過24小時意識喪失，不能回復到先前之意識狀態之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",10112
803.25,S06.6X7A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","創傷性蜘蛛網膜下出血，伴有任意時間意識喪失，且於甦醒前即因腦損傷而死亡之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",10112
803.25,S06.6X8A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged (more than 24 hours) loss of consciousness, without return to pre-existing conscious level","創傷性蜘蛛網膜下出血，伴有任意時間意識喪失，且於甦醒前即因其他原因死亡之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",10112
803.26,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併意識喪失但未明示時間Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.26,S06.4X9A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併意識喪失但未明示時間Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","硬膜上出血，伴有期間長短未明之意識喪失之初期照護Epidural hemorrhage with loss of consciousness of unspecified duration, initial encounter",10112
803.26,S06.5X9A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併意識喪失但未明示時間Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","創傷性硬腦膜下出血，伴有期間長短未明之意識喪失之初期照護Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, initial encounter",10112
803.26,S06.6X9A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併意識喪失但未明示時間Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","創傷性蜘蛛網膜下出血，伴有期間長短未明之意識喪失之初期照護Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter",10112
803.29,S02.91XA,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併腦震盪Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified","顱骨閉鎖性骨折之初期照護Unspecified fracture of skull, initial encounter for closed fracture",10111
803.29,S06.4X0A,"其他顱骨閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併腦震盪Other and unqualified skull fracture, closed with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified","硬膜上出血，未伴有意識喪失之初期照護Epidural hemorrhage without loss of consciousness, initial encounter",10112
