ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
823.01,S89.291A,"腓骨上端閉鎖性骨折Fracture of upper end of fibula alone, closed","右側腓骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of right fibula, initial encounter for closed fracture",10000
823.01,S89.292A,"腓骨上端閉鎖性骨折Fracture of upper end of fibula alone, closed","左側腓骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of left fibula, initial encounter for closed fracture",10000
823.01,S89.299A,"腓骨上端閉鎖性骨折Fracture of upper end of fibula alone, closed","未明示側性腓骨上端其他生長板閉鎖性骨折之初期照護Other physeal fracture of upper end of unspecified fibula, initial encounter for closed fracture",10000
823.11,S82.831B,"腓骨上端開放性骨折Fracture of upper end of fibula alone, open","右側腓骨上端及下端其他第I或II型開放性骨折之初期照護Other fracture of upper and lower end of right fibula, initial encounter for open fracture type I or II",10000
823.11,S82.831C,"腓骨上端開放性骨折Fracture of upper end of fibula alone, open","右側腓骨上端及下端其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of upper and lower end of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.11,S82.832B,"腓骨上端開放性骨折Fracture of upper end of fibula alone, open","左側腓骨上端及下端其他第I或II型開放性骨折之初期照護Other fracture of upper and lower end of left fibula, initial encounter for open fracture type I or II",10000
823.11,S82.832C,"腓骨上端開放性骨折Fracture of upper end of fibula alone, open","左側腓骨上端及下端其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of upper and lower end of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.11,S82.839B,"腓骨上端開放性骨折Fracture of upper end of fibula alone, open","未明示側性腓骨上端及下端其他第I或II型開放性骨折之初期照護Other fracture of upper and lower end of unspecified fibula, initial encounter for open fracture type I or II",10000
823.11,S82.839C,"腓骨上端開放性骨折Fracture of upper end of fibula alone, open","未明示側性腓骨上端及下端其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of upper and lower end of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.21,S82.401A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹閉鎖性骨折之初期照護Unspecified fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.402A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹閉鎖性骨折之初期照護Unspecified fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.409A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹閉鎖性骨折之初期照護Unspecified fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.421A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹橫裂移位閉鎖性骨折之初期照護Displaced transverse fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.422A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹橫裂移位閉鎖性骨折之初期照護Displaced transverse fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.423A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹橫裂移位閉鎖性骨折之初期照護Displaced transverse fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.424A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹橫裂非移位閉鎖性骨折之初期照護Nondisplaced transverse fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.425A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹橫裂非移位閉鎖性骨折之初期照護Nondisplaced transverse fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.426A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹橫裂非移位閉鎖性骨折之初期照護Nondisplaced transverse fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.431A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹斜裂移位閉鎖性骨折之初期照護Displaced oblique fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.432A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹斜裂移位閉鎖性骨折之初期照護Displaced oblique fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.433A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹斜裂移位閉鎖性骨折之初期照護Displaced oblique fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.434A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹斜裂非移位閉鎖性骨折之初期照護Nondisplaced oblique fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.435A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹斜裂非移位閉鎖性骨折之初期照護Nondisplaced oblique fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.436A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹斜裂非移位閉鎖性骨折之初期照護Nondisplaced oblique fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.441A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹旋裂移位閉鎖性骨折之初期照護Displaced spiral fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.442A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹旋裂移位閉鎖性骨折之初期照護Displaced spiral fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.443A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹旋裂移位閉鎖性骨折之初期照護Displaced spiral fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.444A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹旋裂非移位閉鎖性骨折之初期照護Nondisplaced spiral fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.445A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹旋裂非移位閉鎖性骨折之初期照護Nondisplaced spiral fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.446A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹旋裂非移位閉鎖性骨折之初期照護Nondisplaced spiral fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.451A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹粉碎移位閉鎖性骨折之初期照護Displaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.452A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹粉碎移位閉鎖性骨折之初期照護Displaced comminuted fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.453A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹粉碎移位閉鎖性骨折之初期照護Displaced comminuted fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.454A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹粉碎非移位閉鎖性骨折之初期照護Nondisplaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.455A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹粉碎非移位閉鎖性骨折之初期照護Nondisplaced comminuted fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.456A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹粉碎非移位閉鎖性骨折之初期照護Nondisplaced comminuted fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.461A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹節段移位閉鎖性骨折之初期照護Displaced segmental fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.462A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹節段移位閉鎖性骨折之初期照護Displaced segmental fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.463A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹節段移位閉鎖性骨折之初期照護Displaced segmental fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.464A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹節段非移位閉鎖性骨折之初期照護Nondisplaced segmental fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.465A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹節段非移位閉鎖性骨折之初期照護Nondisplaced segmental fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.466A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹節段非移位閉鎖性骨折之初期照護Nondisplaced segmental fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.491A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側腓骨幹其他閉鎖性骨折之初期照護Other fracture of shaft of right fibula, initial encounter for closed fracture",10000
823.21,S82.492A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側腓骨幹其他閉鎖性骨折之初期照護Other fracture of shaft of left fibula, initial encounter for closed fracture",10000
823.21,S82.499A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性腓骨幹其他閉鎖性骨折之初期照護Other fracture of shaft of unspecified fibula, initial encounter for closed fracture",10000
823.21,S82.861A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側小腿Maisonneuve's移位閉鎖性骨折之初期照護Displaced Maisonneuve's fracture of right leg, initial encounter for closed fracture",10000
823.21,S82.862A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側小腿Maisonneuve's移位閉鎖性骨折之初期照護Displaced Maisonneuve's fracture of left leg, initial encounter for closed fracture",10000
823.21,S82.863A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性小腿Maisonneuve's移位閉鎖性骨折之初期照護Displaced Maisonneuve's fracture of unspecified leg, initial encounter for closed fracture",10000
823.21,S82.864A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","右側小腿Maisonneuve's非移位閉鎖性骨折之初期照護Nondisplaced Maisonneuve's fracture of right leg, initial encounter for closed fracture",10000
823.21,S82.865A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","左側小腿Maisonneuve's非移位閉鎖性骨折之初期照護Nondisplaced Maisonneuve's fracture of left leg, initial encounter for closed fracture",10000
823.21,S82.866A,"腓骨幹閉鎖性骨折Fracture of shaft of fibula alone, closed","未明示側性小腿Maisonneuve's非移位閉鎖性骨折之初期照護Nondisplaced Maisonneuve's fracture of unspecified leg, initial encounter for closed fracture",10000
823.31,S82.401B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹第I或II型開放性骨折之初期照護Unspecified fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.401C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.402B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹第I或II型開放性骨折之初期照護Unspecified fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.402C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.409B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹第I或II型開放性骨折之初期照護Unspecified fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.409C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.421B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹橫裂移位第I或II型開放性骨折之初期照護Displaced transverse fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.421C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹橫裂移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced transverse fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.422B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹橫裂移位第I或II型開放性骨折之初期照護Displaced transverse fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.422C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹橫裂移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced transverse fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.423B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹橫裂移位第I或II型開放性骨折之初期照護Displaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.423C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹橫裂移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.424B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹橫裂非移位第I或II型開放性骨折之初期照護Nondisplaced transverse fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.424C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹橫裂非移位IIIA或IIIB,或IIIC型開放性幹骨折之初期照護Nondisplaced transverse fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.425B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹橫裂非移位第I或II型開放性骨折之初期照護Nondisplaced transverse fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.425C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹橫裂非移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Nondisplaced transverse fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.426B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹橫裂非移位第I或II型開放性骨折之初期照護Nondisplaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.426C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹橫裂非移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Nondisplaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.431B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹斜裂移位第I或II型開放性骨折之初期照護Displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.431C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹斜裂移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.432B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹斜裂移位第I或II型開放性骨折之初期照護Displaced oblique fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.432C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹斜裂移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Displaced oblique fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.433B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹斜裂移位第I或II型開放性骨折之初期照護Displaced oblique fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.433C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹斜裂移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Displaced oblique fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.434B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹斜裂非移位第I或II型開放性骨折之初期照護Nondisplaced oblique fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.434C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹斜裂非移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Nondisplaced oblique fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.435B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹斜裂非移位第I或II型開放性骨折之初期照護Nondisplaced oblique fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.435C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹斜裂非移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Nondisplaced oblique fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.436B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹斜裂非移位第I或II型開放性骨折之初期照護Nondisplaced oblique fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.436C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹斜裂非移位IIIA或IIIB,或IIIC型開放性骨折之初期照護Nondisplaced oblique fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.441B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹旋裂移位第I或II型開放性骨折之初期照護Displaced spiral fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.441C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹旋裂移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced spiral fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.442B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹旋裂移位第I或II型開放性骨折之初期照護Displaced spiral fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.442C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹旋裂移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced spiral fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.443B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹旋裂移位第I或II型開放性骨折之初期照護Displaced spiral fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.443C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹旋裂移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced spiral fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.444B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹旋裂非移位第I或II型開放性骨折之初期照護Nondisplaced spiral fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.444C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹旋裂非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced spiral fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.445B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹旋裂非移位第I或II型開放性骨折之初期照護Nondisplaced spiral fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.445C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹旋裂非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced spiral fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.446B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹旋裂非移位第I或II型開放性骨折之初期照護Nondisplaced spiral fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.446C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹旋裂非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced spiral fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.451B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹粉碎移位第I或II型開放性骨折之初期照護Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.451C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹粉碎移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.452B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹粉碎移位第I或II型開放性骨折之初期照護Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.452C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹粉碎移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.453B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹粉碎移位第I或II型開放性骨折之初期照護Displaced comminuted fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.453C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹粉碎移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced comminuted fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.454B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹粉碎非移位第I或II型開放性骨折之初期照護Nondisplaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.454C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹粉碎非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.455B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹粉碎非移位第I或II型開放性骨折之初期照護Nondisplaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II",10000
823.31,S82.455C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","左側腓骨幹粉碎非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.456B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹粉碎非移位第I或II型開放性骨折之初期照護Nondisplaced comminuted fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II",10000
823.31,S82.456C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","未明示側性腓骨幹粉碎非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Nondisplaced comminuted fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
823.31,S82.461B,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹節段移位第I或II型開放性骨折之初期照護Displaced segmental fracture of shaft of right fibula, initial encounter for open fracture type I or II",10000
823.31,S82.461C,"腓骨幹開放性骨折Fracture of shaft of fibula alone, open","右側腓骨幹節段移位IIIA,IIIB,或IIIC型開放性骨折之初期照護Displaced segmental fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
