ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
805.04,S12.351A,"第四頸椎閉鎖性骨折Fracture of fourth cervical vertebra, closed","第四頸椎其他創傷性非移位滑脫閉鎖性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",10000
805.04,S12.390A,"第四頸椎閉鎖性骨折Fracture of fourth cervical vertebra, closed","第四頸椎其他移位閉鎖性骨折之初期照護Other displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",10000
805.04,S12.391A,"第四頸椎閉鎖性骨折Fracture of fourth cervical vertebra, closed","第四頸椎其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.400A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎移位閉鎖性骨折之初期照護Unspecified displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.401A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎非移位閉鎖性骨折之初期照護Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.430A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎創傷性移位滑脫閉鎖性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.431A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎創傷性非移位滑脫閉鎖性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.44xA,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎第III型創傷性滑脫閉鎖性骨折之初期照護Type III traumatic spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.450A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎其他創傷性移位滑脫閉鎖性骨折之初期照護Other traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.451A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎其他創傷性非移位滑脫閉鎖性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.490A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎其他移位閉鎖性骨折之初期照護Other displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",10000
805.05,S12.491A,"第五頸椎閉鎖性骨折Fracture of fifth cervical vertebra, closed","第五頸椎其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.500A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎移位閉鎖性骨折之初期照護Unspecified displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.501A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎非移位閉鎖性骨折之初期照護Unspecified nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.530A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎創傷性移位滑脫閉鎖性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.531A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎創傷性非移位滑脫閉鎖性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.54xA,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎第III型創傷性滑脫閉鎖性骨折之初期照護Type III traumatic spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.550A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎其他創傷性移位滑脫閉鎖性骨折之初期照護Other traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.551A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎其他創傷性非移位滑脫閉鎖性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.590A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎其他移位閉鎖性骨折之初期照護Other displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",10000
805.06,S12.591A,"第六頸椎閉鎖性骨折Fracture of sixth cervical vertebra, closed","第六頸椎其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.600A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎移位閉鎖性骨折之初期照護Unspecified displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.601A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎非移位閉鎖性骨折之初期照護Unspecified nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.630A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎創傷性移位滑脫閉鎖性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.631A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎創傷性非移位滑脫閉鎖性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.64xA,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎第III型創傷性滑脫閉鎖性骨折之初期照護Type III traumatic spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.650A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎其他創傷性移位滑脫閉鎖性骨折之初期照護Other traumatic displaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.651A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎其他創傷性非移位滑脫閉鎖性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.690A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎其他移位閉鎖性骨折之初期照護Other displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",10000
805.07,S12.691A,"第七頸椎閉鎖性骨折Fracture of seventh cervical vertebra, closed","第七頸椎其他非移位閉鎖性骨折之初期照護Other nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture",10000
805.08,S12.9XXA,"多發性頸椎閉鎖性骨折Fracture of multiple cervical vertebra, closed","頸部骨折之初期照護Fracture of neck, unspecified, initial encounter",10000
805.1,S12.9XXA,"頸椎開放性骨折Fracture in unspecified level of cervical vertebra, open","頸部骨折之初期照護Fracture of neck, unspecified, initial encounter",10000
805.11,S12.000B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎移位開放性骨折之初期照護Unspecified displaced fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.001B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎非移位開放性骨折之初期照護Unspecified nondisplaced fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.01xB,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎穩定爆裂開放性骨折之初期照護Stable burst fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.02xB,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎不穩定爆裂開放性骨折之初期照護Unstable burst fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.030B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎後弓移位開放性骨折之初期照護Displaced posterior arch fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.031B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎後弓非移位開放性骨折之初期照護Nondisplaced posterior arch fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.040B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎側塊移位開放性骨折之初期照護Displaced lateral mass fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.041B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎側塊非移位開放性骨折之初期照護Nondisplaced lateral mass fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.090B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎其他移位開放性骨折之初期照護Other displaced fracture of first cervical vertebra, initial encounter for open fracture",10000
805.11,S12.091B,"第一頸椎開放性骨折Fracture of first cervical vertebra, open","第一頸椎其他非移位開放性骨折之初期照護Other nondisplaced fracture of first cervical vertebra, initial encounter for open fracture",10000
805.12,S12.100B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎移位開放性骨折之初期照護Unspecified displaced fracture of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.101B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎非移位開放性骨折之初期照護Unspecified nondisplaced fracture of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.110B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎前側第 II 型齒狀突移位開放性骨折之初期照護Anterior displaced Type II dens fracture, initial encounter for open fracture",10000
805.12,S12.111B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎後側第 II 型齒狀突移位開放性骨折之初期照護Posterior displaced Type II dens fracture, initial encounter for open fracture",10000
805.12,S12.112B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎後側第 II 型齒狀突非移位開放性骨折之初期照護Nondisplaced Type II dens fracture, initial encounter for open fracture",10000
805.12,S12.120B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎其他齒狀突移位開放性骨折之初期照護Other displaced dens fracture, initial encounter for open fracture",10000
805.12,S12.121B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎其他齒狀突非移位開放性骨折之初期照護Other nondisplaced dens fracture, initial encounter for open fracture",10000
805.12,S12.130B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎創傷性移位滑脫開放性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.131B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎創傷性非移位滑脫開放性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.14xB,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎第 III 型創傷性滑脫開放性骨折之初期照護Type III traumatic spondylolisthesis of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.150B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎其他創傷性移位滑脫開放性骨折之初期照護Other traumatic displaced spondylolisthesis of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.151B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎其他創傷性非移位滑脫開放性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.190B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎其他移位開放性骨折之初期照護Other displaced fracture of second cervical vertebra, initial encounter for open fracture",10000
805.12,S12.191B,"第二頸椎開放性骨折Fracture of second cervical vertebra, open","第二頸椎其他非移位開放性骨折之初期照護Other nondisplaced fracture of second cervical vertebra, initial encounter for open fracture",10000
805.13,S12.200B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎移位開放性骨折之初期照護Unspecified displaced fracture of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.201B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎非移位開放性骨折之初期照護Unspecified nondisplaced fracture of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.230B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎創傷性移位滑脫開放性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.231B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎創傷性非移位滑脫開放性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.24xB,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎第 III 型創傷性滑脫開放性骨折之初期照護Type III traumatic spondylolisthesis of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.250B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎其他創傷性移位滑脫開放性骨折之初期照護Other traumatic displaced spondylolisthesis of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.251B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎其他創傷性非移位滑脫開放性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.290B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎其他移位開放性骨折之初期照護Other displaced fracture of third cervical vertebra, initial encounter for open fracture",10000
805.13,S12.291B,"第三頸椎開放性骨折Fracture of third cervical vertebra, open","第三頸椎其他非移位開放性骨折之初期照護Other nondisplaced fracture of third cervical vertebra, initial encounter for open fracture",10000
805.14,S12.300B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎移位開放性骨折之初期照護Unspecified displaced fracture of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.301B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎非移位開放性骨折之初期照護Unspecified nondisplaced fracture of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.330B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎創傷性移位滑脫開放性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.331B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎創傷性非移位滑脫開放性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.34xB,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎第三型創傷性滑脫開放性骨折之初期照護Type III traumatic spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.350B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎其他創傷性移位滑脫開放性骨折之初期照護Other traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.351B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎其他創傷性非移位滑脫開放性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.390B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎其他移位開放性骨折之初期照護Other displaced fracture of fourth cervical vertebra, initial encounter for open fracture",10000
805.14,S12.391B,"第四頸椎開放性骨折Fracture of fourth cervical vertebra, open","第四頸椎其他非移位開放性骨折之初期照護Other nondisplaced fracture of fourth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.400B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎移位開放性骨折之初期照護Unspecified displaced fracture of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.401B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎非移位開放性骨折之初期照護Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.430B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎創傷性移位滑脫開放性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.431B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎創傷性非移位滑脫開放性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.44xB,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎第III型創傷性滑脫骨折之初期照護Type III traumatic spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.450B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎其他創傷性移位滑脫開放性骨折之初期照護Other traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.451B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎其他創傷性非移位滑脫開放性骨折之初期照護Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.490B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎其他移位開放性骨折之初期照護Other displaced fracture of fifth cervical vertebra, initial encounter for open fracture",10000
805.15,S12.491B,"第五頸椎開放性骨折Fracture of fifth cervical vertebra, open","第五頸椎其他非移位性骨折之初期照護Other nondisplaced fracture of fifth cervical vertebra, initial encounter for open fracture",10000
805.16,S12.500B,"第六頸椎開放性骨折Fracture of sixth cervical vertebra, open","第六頸椎移位開放性骨折之初期照護Unspecified displaced fracture of sixth cervical vertebra, initial encounter for open fracture",10000
805.16,S12.501B,"第六頸椎開放性骨折Fracture of sixth cervical vertebra, open","第六頸椎非移位開放性骨折之初期照護Unspecified nondisplaced fracture of sixth cervical vertebra, initial encounter for open fracture",10000
805.16,S12.530B,"第六頸椎開放性骨折Fracture of sixth cervical vertebra, open","第六頸椎創傷性移位滑脫開放性骨折之初期照護Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture",10000
805.16,S12.531B,"第六頸椎開放性骨折Fracture of sixth cervical vertebra, open","第六頸椎創傷性非移位滑脫開放性骨折之初期照護Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture",10000
805.16,S12.54xB,"第六頸椎開放性骨折Fracture of sixth cervical vertebra, open","第六頸椎第III型創傷性滑脫開放性骨折之初期照護Type III traumatic spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture",10000
805.16,S12.550B,"第六頸椎開放性骨折Fracture of sixth cervical vertebra, open","第六頸椎其他創傷性移位滑脫開放性骨折之初期照護Other traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture",10000
