ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
816.01,S62.613A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側中指近端指骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of left middle finger, initial encounter for closed fracture",10000
816.01,S62.614A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側無名指近端指骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of right ring finger, initial encounter for closed fracture",10000
816.01,S62.615A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側無名指近端指骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of left ring finger, initial encounter for closed fracture",10000
816.01,S62.616A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側小指近端指骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of right little finger, initial encounter for closed fracture",10000
816.01,S62.617A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側小指近端指骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of left little finger, initial encounter for closed fracture",10000
816.01,S62.618A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","其他手指近端指骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of other finger, initial encounter for closed fracture",10000
816.01,S62.619A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","未明示手指近端指骨移位閉鎖性骨折之初期照護Displaced fracture of proximal phalanx of unspecified finger, initial encounter for closed fracture",10000
816.01,S62.620A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側食指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of right index finger, initial encounter for closed fracture",10000
816.01,S62.621A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側食指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of left index finger, initial encounter for closed fracture",10000
816.01,S62.622A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側中指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of right middle finger, initial encounter for closed fracture",10000
816.01,S62.623A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側中指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of left middle finger, initial encounter for closed fracture",10000
816.01,S62.624A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側無名指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of right ring finger, initial encounter for closed fracture",10000
816.01,S62.625A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側無名指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of left ring finger, initial encounter for closed fracture",10000
816.01,S62.626A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側小指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of right little finger, initial encounter for closed fracture",10000
816.01,S62.627A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側小指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of left little finger, initial encounter for closed fracture",10000
816.01,S62.628A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","其他手指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of other finger, initial encounter for closed fracture",10000
816.01,S62.629A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","未明示手指中段指骨移位閉鎖性骨折之初期照護Displaced fracture of medial phalanx of unspecified finger, initial encounter for closed fracture",10000
816.01,S62.640A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側食指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of right index finger, initial encounter for closed fracture",10000
816.01,S62.641A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側食指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of left index finger, initial encounter for closed fracture",10000
816.01,S62.642A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側中指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of right middle finger, initial encounter for closed fracture",10000
816.01,S62.643A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側中指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of left middle finger, initial encounter for closed fracture",10000
816.01,S62.644A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側無名指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of right ring finger, initial encounter for closed fracture",10000
816.01,S62.645A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側無名指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of left ring finger, initial encounter for closed fracture",10000
816.01,S62.646A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側小指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of right little finger, initial encounter for closed fracture",10000
816.01,S62.647A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側小指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of left little finger, initial encounter for closed fracture",10000
816.01,S62.648A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","其他手指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of other finger, initial encounter for closed fracture",10000
816.01,S62.649A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","未明示手指近端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of proximal phalanx of unspecified finger, initial encounter for closed fracture",10000
816.01,S62.650A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側食指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of right index finger, initial encounter for closed fracture",10000
816.01,S62.651A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側食指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of left index finger, initial encounter for closed fracture",10000
816.01,S62.652A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側中指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of right middle finger, initial encounter for closed fracture",10000
816.01,S62.653A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側中指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of left middle finger, initial encounter for closed fracture",10000
816.01,S62.654A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側無名指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of right ring finger, initial encounter for closed fracture",10000
816.01,S62.655A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側無名指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of left ring finger, initial encounter for closed fracture",10000
816.01,S62.656A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","右側小指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of right little finger, initial encounter for closed fracture",10000
816.01,S62.657A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","左側小指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of left little finger, initial encounter for closed fracture",10000
816.01,S62.658A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","其他手指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of other finger, initial encounter for closed fracture",10000
816.01,S62.659A,"指骨中段或近端閉鎖性骨折Fracture of middle or proximal phalanx or phalanges, closed","未明示手指中段指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial phalanx of unspecified finger, initial encounter for closed fracture",10000
816.02,S62.521A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側拇指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of right thumb, initial encounter for closed fracture",10000
816.02,S62.522A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側拇指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of left thumb, initial encounter for closed fracture",10000
816.02,S62.523A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","未明示側性拇指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of unspecified thumb, initial encounter for closed fracture",10000
816.02,S62.524A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側拇指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of right thumb, initial encounter for closed fracture",10000
816.02,S62.525A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側拇指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of left thumb, initial encounter for closed fracture",10000
816.02,S62.526A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","未明示側性拇指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of unspecified thumb, initial encounter for closed fracture",10000
816.02,S62.630A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側食指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of right index finger, initial encounter for closed fracture",10000
816.02,S62.631A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側食指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of left index finger, initial encounter for closed fracture",10000
816.02,S62.632A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側中指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of right middle finger, initial encounter for closed fracture",10000
816.02,S62.633A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側中指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of left middle finger, initial encounter for closed fracture",10000
816.02,S62.634A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側無名指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of right ring finger, initial encounter for closed fracture",10000
816.02,S62.635A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側無名指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of left ring finger, initial encounter for closed fracture",10000
816.02,S62.636A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側小指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of right little finger, initial encounter for closed fracture",10000
816.02,S62.637A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側小指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of left little finger, initial encounter for closed fracture",10000
816.02,S62.638A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","其他手指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of other finger, initial encounter for closed fracture",10000
816.02,S62.639A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","未明示手指遠端指骨移位閉鎖性骨折之初期照護Displaced fracture of distal phalanx of unspecified finger, initial encounter for closed fracture",10000
816.02,S62.660A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側食指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of right index finger, initial encounter for closed fracture",10000
816.02,S62.661A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側食指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of left index finger, initial encounter for closed fracture",10000
816.02,S62.662A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側中指遠端指骨非移位閉鎖性骨折延遲癒合之後續照護Nondisplaced fracture of distal phalanx of right middle finger, initial encounter for closed fracture",10000
816.02,S62.663A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側中指遠端指骨非移位閉鎖性骨折之粗初期照護Nondisplaced fracture of distal phalanx of left middle finger, initial encounter for closed fracture",10000
816.02,S62.664A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側無名指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of right ring finger, initial encounter for closed fracture",10000
816.02,S62.665A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側無名指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of left ring finger, initial encounter for closed fracture",10000
816.02,S62.666A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","右側小指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of right little finger, initial encounter for closed fracture",10000
816.02,S62.667A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","左側小指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of left little finger, initial encounter for closed fracture",10000
816.02,S62.668A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","其他手指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of other finger, initial encounter for closed fracture",10000
816.02,S62.669A,"指骨遠端閉鎖性骨折Fracture of distal phalanx or phalanges, closed","未明示手指遠端指骨非移位閉鎖性骨折之初期照護Nondisplaced fracture of distal phalanx of unspecified finger, initial encounter for closed fracture",10000
816.03,S62.90XA,"指骨多發性閉鎖性骨折Fracture in multiple sites of phalanges, closed","未明示側性腕部及手部閉鎖性骨折之初期照護Unspecified fracture of unspecified wrist and hand, initial encounter for closed fracture",10000
816.03,S62.91xA,"指骨多發性閉鎖性骨折Fracture in multiple sites of phalanges, closed","右側腕部及手部閉鎖性骨折之初期照護Unspecified fracture of right wrist and hand, initial encounter for closed fracture",10000
816.03,S62.92xA,"指骨多發性閉鎖性骨折Fracture in multiple sites of phalanges, closed","左側腕部及手部閉鎖性骨折之初期照護Unspecified fracture of left wrist and hand, initial encounter for closed fracture",10000
816.1,S62.501B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","右側拇指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of right thumb, initial encounter for open fracture",10000
816.1,S62.502B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","左側拇指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of left thumb, initial encounter for open fracture",10000
816.1,S62.509B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","未明示側性拇指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of unspecified thumb, initial encounter for open fracture",10000
816.1,S62.600B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","右側食指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of right index finger, initial encounter for open fracture",10000
816.1,S62.601B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","左側食指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of left index finger, initial encounter for open fracture",10000
816.1,S62.602B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","右側中指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of right middle finger, initial encounter for open fracture",10000
816.1,S62.603B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","左側中指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of left middle finger, initial encounter for open fracture",10000
816.1,S62.604B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","右側無名指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of right ring finger, initial encounter for open fracture",10000
816.1,S62.605B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","左側無名指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of left ring finger, initial encounter for open fracture",10000
816.1,S62.606B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","右側小指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of right little finger, initial encounter for open fracture",10000
816.1,S62.607B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","左側小指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of left little finger, initial encounter for open fracture",10000
816.1,S62.608B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","其他手指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of other finger, initial encounter for open fracture",10000
816.1,S62.609B,"指骨開放性骨折Unspecified fracture of phalanx or phalanges, open","未明示手指未明示指骨開放性骨折之初期照護Fracture of unspecified phalanx of unspecified finger, initial encounter for open fracture",10000
816.11,S62.511B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側拇指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of right thumb, initial encounter for open fracture",10000
816.11,S62.512B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側拇指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of left thumb, initial encounter for open fracture",10000
816.11,S62.513B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","未明示側性拇指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of unspecified thumb, initial encounter for open fracture",10000
816.11,S62.514B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側拇指近端指骨非移位開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of right thumb, initial encounter for open fracture",10000
816.11,S62.515B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側拇指近端指骨非移位開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of left thumb, initial encounter for open fracture",10000
816.11,S62.516B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","未明示側性拇指近端指骨非移位開放性骨折之初期照護Nondisplaced fracture of proximal phalanx of unspecified thumb, initial encounter for open fracture",10000
816.11,S62.610B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側食指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of right index finger, initial encounter for open fracture",10000
816.11,S62.611B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側食指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of left index finger, initial encounter for open fracture",10000
816.11,S62.612B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側中指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of right middle finger, initial encounter for open fracture",10000
816.11,S62.613B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側中指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of left middle finger, initial encounter for open fracture",10000
816.11,S62.614B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側無名指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of right ring finger, initial encounter for open fracture",10000
816.11,S62.615B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側無名指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of left ring finger, initial encounter for open fracture",10000
816.11,S62.616B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側小指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of right little finger, initial encounter for open fracture",10000
816.11,S62.617B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側小指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of left little finger, initial encounter for open fracture",10000
816.11,S62.618B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","其他手指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of other finger, initial encounter for open fracture",10000
816.11,S62.619B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","未明示手指近端指骨移位開放性骨折之初期照護Displaced fracture of proximal phalanx of unspecified finger, initial encounter for open fracture",10000
816.11,S62.620B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側食指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of right index finger, initial encounter for open fracture",10000
816.11,S62.621B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側食指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of left index finger, initial encounter for open fracture",10000
816.11,S62.622B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側中指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of right middle finger, initial encounter for open fracture",10000
816.11,S62.623B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側中指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of left middle finger, initial encounter for open fracture",10000
816.11,S62.624B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側無名指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of right ring finger, initial encounter for open fracture",10000
816.11,S62.625B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側無名指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of left ring finger, initial encounter for open fracture",10000
816.11,S62.626B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","右側小指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of right little finger, initial encounter for open fracture",10000
816.11,S62.627B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","左側小指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of left little finger, initial encounter for open fracture",10000
816.11,S62.628B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","其他手指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of other finger, initial encounter for open fracture",10000
816.11,S62.629B,"指骨中段或近端之開放性骨折Fracture of middle or proximal phalanx or phalanges, open","未明示手指中段指骨移位開放性骨折之初期照護Displaced fracture of medial phalanx of unspecified finger, initial encounter for open fracture",10000
